################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8828454469058582E+00 a       531     0    22     1     6
  1.1845685293088368E+00 a       532     0    22     1     7
  2.2540324222706216E+00 a       533     0    22     1     8
 -1.5474018929930078E-01 a       534     0    22     1     9
 -6.1214192236090392E+00 a       535     0    22     1    10
  2.1372783864546940E-01 a       536     0    22     1    11
 -1.2990288982012037E-02 a       537     0    22     1    12
  3.4112591722514236E+00 a       538     0    22     1    13
 -3.6080915915334194E-01 a       539     0    22     1    14
 -1.5374197859311860E+00 a       540     0    22     1    15
  4.8206259075283713E+00 a       541     0    22     1    16
  1.4179932575104823E+00 a       542     0    22     1    17
  4.2497641113853106E+00 a       543     0    22     1    18
  3.7499148538097331E+00 a       544     0    22     1    19
  5.0311661504357362E-02 a       545     0    22     1    20
  1.3376168169987013E-01 a       546     0    22     1    21
 -2.7508877125176285E+00 a       547     0    22     1    22
 -5.4227075687536719E-01 a       548     0    22     1    23
 -2.4882437742439865E+00 a       549     0    22     1    24
  5.5297965358192158E+00 a       550     0    22     1    25
 -2.9046848296869887E-01 a       551     0    23     1     1
  1.7940034904977198E+00 a       552     0    23     1     2
  1.3143890919534171E-02 a       553     0    23     1     3
 -1.3911054195593531E-01 a       554     0    23     1     4
  9.1196132925440154E-01 a       555     0    23     1     5
  1.1598632890563394E+00 a       556     0    23     1     6
  1.0641979707949469E+00 a       557     0    23     1     7
  9.1190778360522295E-01 a       558     0    23     1     8
 -8.5194868682450464E-01 a       559     0    23     1     9
 -1.1226702891290863E+00 a       560     0    23     1    10
  9.3535944550489181E-01 a       561     0    23     1    11
  3.7538989480036050E-01 a       562     0    23     1    12
  1.8449101210975050E+00 a       563     0    23     1    13
  1.9222453647633375E+00 a       564     0    23     1    14
 -5.1615820561102477E-01 a       565     0    23     1    15
  1.1073891765332269E+00 a       566     0    23     1    16
  1.3222337780662612E-02 a       567     0    23     1    17
  5.5418961048116266E-01 a       568     0    23     1    18
 -6.5932680336403027E-01 a       569     0    23     1    19
  1.0668312500032566E+00 a       570     0    23     1    20
 -2.3979142253928457E-01 a       571     0    23     1    21
  3.1753716515412200E-02 a       572     0    23     1    22
 -3.1209054756106608E-01 a       573     0    23     1    23
 -4.0036825524178260E-01 a       574     0    23     1    24
  2.5200167285588132E-01 a       575     0    23     1    25
 -2.8132578737732197E-02 a       576     0    24     1     1
  1.6876592876741143E+00 a       577     0    24     1     2
  8.4390205553297765E-02 a       578     0    24     1     3
 -5.7311936923028720E-03 a       579     0    24     1     4
  1.7237477790385228E-01 a       580     0    24     1     5
 -1.0192422158711330E+00 a       581     0    24     1     6
 -8.5514334725560429E-02 a       582     0    24     1     7
 -3.8065853093143881E-01 a       583     0    24     1     8
  2.2114451809344765E-01 a       584     0    24     1     9
  1.1742811108759059E+00 a       585     0    24     1    10
 -1.3136744263438124E-01 a       586     0    24     1    11
 -5.6614654241033369E-01 a       587     0    24     1    12
 -2.1328708729373216E-01 a       588     0    24     1    13
  1.4453791217621090E-01 a       589     0    24     1    14
  1.0234084866290692E-01 a       590     0    24     1    15
  7.7381739896814261E-01 a       591     0    24     1    16
  1.3625233532110242E-01 a       592     0    24     1    17
 -3.1053123363654459E-02 a       593     0    24     1    18
  3.5474684202308687E-01 a       594     0    24     1    19
 -4.0558099745096243E-01 a       595     0    24     1    20
  1.4129473597687012E-01 a       596     0    24     1    21
  2.1426156746737887E-03 a       597     0    24     1    22
 -4.7397084573956756E-02 a       598     0    24     1    23
  2.3393344468768726E-01 a       599     0    24     1    24
 -1.9079358192226817E-01 a       600     0    24     1    25
 -2.6926074585829207E-01 a       601     0    25     1     1
 -2.0021991267171324E+00 a       602     0    25     1     2
 -1.0333545133557766E-01 a       603     0    25     1     3
 -5.2595255447362288E-01 a       604     0    25     1     4
 -2.1938075295637879E-01 a       605     0    25     1     5
 -1.4190670813396942E+00 a       606     0    25     1     6
 -9.5430385081569746E-01 a       607     0    25     1     7
 -1.0180438542609982E+00 a       608     0    25     1     8
 -2.8517833788691765E-01 a       609     0    25     1     9
  4.2098915480411279E+00 a       610     0    25     1    10
  2.2931949407051191E-02 a       611     0    25     1    11
 -3.7206571669002347E-01 a       612     0    25     1    12
 -1.0979505747798586E+00 a       613     0    25     1    13
 -7.0358951738669323E-02 a       614     0    25     1    14
  8.0205971307811241E-01 a       615     0    25     1    15
 -2.6809576511303543E+00 a       616     0    25     1    16
 -1.0116711420114708E+00 a       617     0    25     1    17
 -2.8913241766369064E+00 a       618     0    25     1    18
 -2.7714350925994755E+00 a       619     0    25     1    19
 -5.4085743934668147E-02 a       620     0    25     1    20
  2.2124059824495948E-01 a       621     0    25     1    21
  2.5054232620247383E+00 a       622     0    25     1    22
  2.0348056674744991E-01 a       623     0    25     1    23
  1.9541458268672534E+00 a       624     0    25     1    24
 -3.0505570788008773E+00 a       625     0    25     1    25
  2.3722805720418519E-01 a       626     0    26     1     1
 -1.5336519739691814E+00 a       627     0    26     1     2
  4.8434522504589815E-03 a       628     0    26     1     3
  1.4022805379819916E-01 a       629     0    26     1     4
 -1.0456610778080071E+00 a       630     0    26     1     5
 -1.4412600199629197E+00 a       631     0    26     1     6
 -5.9921794553784113E-01 a       632     0    26     1     7
 -1.9821711844055709E-01 a       633     0    26     1     8
  9.9201409760515691E-01 a       634     0    26     1     9
  4.9966367975608533E-01 a       635     0    26     1    10
 -6.0967120220943982E-01 a       636     0    26     1    11
 -3.9007441771842850E-02 a       637     0    26     1    12
 -1.1860022788028426E+00 a       638     0    26     1    13
 -1.1226518301020956E+00 a       639     0    26     1    14
  3.6306870834573052E-01 a       640     0    26     1    15
 -7.5385838848621445E-01 a       641     0    26     1    16
 -2.4309055676217506E-01 a       642     0    26     1    17
 -3.0964093198581505E-01 a       643     0    26     1    18
 -1.8482574457011139E-01 a       644     0    26     1    19
 -7.1820902261598996E-01 a       645     0    26     1    20
  3.5174407208909617E-02 a       646     0    26     1    21
  2.5706887207845541E-01 a       647     0    26     1    22
  8.9691232252876743E-02 a       648     0    26     1    23
  4.0552839339349930E-02 a       649     0    26     1    24
 -5.1855435736998079E-01 a       650     0    26     1    25
 -1.4394766530354245E+01 a       651     0    27     1     1
  2.5136743028182882E+00 a       652     0    27     1     2
 -4.4268190224150752E+00 a       653     0    27     1     3
  4.4909761071013579E+00 a       654     0    27     1     4
 -1.7456931430025246E+01 a       655     0    27     1     5
 -7.2006235749662295E+00 a       656     0    27     1     6
 -9.1515650323429176E-01 a       657     0    27     1     7
 -5.9486128217905954E+00 a       658     0    27     1     8
  1.8398914598717362E+00 a       659     0    27     1     9
 -1.1707659243347560E+01 a       660     0    27     1    10
 -4.9969052874896045E+00 a       661     0    27     1    11
  1.2305971967945494E+01 a       662     0    27     1    12
 -6.3092652190348542E+00 a       663     0    27     1    13
 -1.4435290202678695E+01 a       664     0    27     1    14
  2.1252925698350880E+00 a       665     0    27     1    15
 -6.9004721911833009E+00 a       666     0    27     1    16
  7.1485454858357427E+00 a       667     0    27     1    17
  3.1781651610301824E+00 a       668     0    27     1    18
  3.4368962044490030E+00 a       669     0    27     1    19
 -6.2403076436197127E+00 a       670     0    27     1    20
  3.1923302532798665E+00 a       671     0    27     1    21
  5.6966682979495458E+00 a       672     0    27     1    22
  5.0407784601521586E+00 a       673     0    27     1    23
  1.0620234496732246E+01 a       674     0    27     1    24
  9.9110511276052229E+00 a       675     0    27     1    25
  2.5723953206174116E-01 a       676     0    28     1     1
 -3.0131701598754370E+00 a       677     0    28     1     2
  1.0585782773467567E+00 a       678     0    28     1     3
 -4.1322437583901293E+00 a       679     0    28     1     4
  3.1403564522491951E+00 a       680     0    28     1     5
  2.4462785088902619E+00 a       681     0    28     1     6
 -4.3383349588760578E-01 a       682     0    28     1     7
 -1.4986001312642212E+00 a       683     0    28     1     8
 -5.7697729589541664E+00 a       684     0    28     1     9
  6.0020735198453448E+00 a       685     0    28     1    10
  6.2533205833089065E+00 a       686     0    28     1    11
 -1.0839620588038976E+00 a       687     0    28     1    12
  2.4733841894833759E+00 a       688     0    28     1    13
 -5.9754209284177728E-01 a       689     0    28     1    14
  5.9554581976024146E+00 a       690     0    28     1    15
 -3.9607213757966862E+00 a       691     0    28     1    16
 -1.2276817339945394E+01 a       692     0    28     1    17
  2.1209399453373896E+00 a       693     0    28     1    18
 -8.6284956277594405E-01 a       694     0    28     1    19
  9.6744229211757347E+00 a       695     0    28     1    20
 -1.3350940870794505E+00 a       696     0    28     1    21
  6.5041223866824893E+00 a       697     0    28     1    22
  2.0581211686381282E+00 a       698     0    28     1    23
  1.0907723585570210E+00 a       699     0    28     1    24
 -1.7700829081786547E+00 a       700     0    28     1    25
  2.7961971985518335E+00 a       701     0    29     1     1
  4.2079421213361096E-01 a       702     0    29     1     2
  1.0824697691511951E+00 a       703     0    29     1     3
 -8.0207913598820213E-01 a       704     0    29     1     4
  7.6509536031786878E+00 a       705     0    29     1     5
  4.6473679339847447E+00 a       706     0    29     1     6
 -4.2135276256436477E-01 a       707     0    29     1     7
 -6.7499401241637158E-01 a       708     0    29     1     8
 -5.7313763737865768E+00 a       709     0    29     1     9
  5.1508794291023268E+00 a       710     0    29     1    10
  2.0774624984108838E+00 a       711     0    29     1    11
 -4.7185063090450052E+00 a       712     0    29     1    12
  4.0155440674677392E+00 a       713     0    29     1    13
  9.6084559313024398E-01 a       714     0    29     1    14
 -6.3728124440814804E-01 a       715     0    29     1    15
  2.5349976500668481E+00 a       716     0    29     1    16
 -2.7542553091953796E+00 a       717     0    29     1    17
 -1.7757595727646260E+00 a       718     0    29     1    18
 -5.9040790807238768E+00 a       719     0    29     1    19
  2.8290177440392137E+00 a       720     0    29     1    20
 -1.0653123126429795E+00 a       721     0    29     1    21
  1.0813644428649485E+00 a       722     0    29     1    22
 -8.7683086609674188E-01 a       723     0    29     1    23
 -4.0561854943730404E+00 a       724     0    29     1    24
 -1.7718368075546669E+00 a       725     0    29     1    25
 -2.1502214616527047E+00 a       726     0    30     1     1
  2.1037614411964847E-01 a       727     0    30     1     2
 -2.4820208677577318E+00 a       728     0    30     1     3
  1.0000789262827254E+00 a       729     0    30     1     4
 -2.6368674852778842E+00 a       730     0    30     1     5
 -2.6750730155028548E+00 a       731     0    30     1     6
  7.8912826150505189E-01 a       732     0    30     1     7
  2.2257218807875230E+00 a       733     0    30     1     8
  3.7084099671965842E+00 a       734     0    30     1     9
 -3.9513482031173437E+00 a       735     0    30     1    10
 -1.3900441019596967E+00 a       736     0    30     1    11
  8.5876554844340214E-01 a       737     0    30     1    12
 -3.6937055550718143E+00 a       738     0    30     1    13
  1.9159661085862225E+00 a       739     0    30     1    14
 -1.0270772695400630E+00 a       740     0    30     1    15
 -4.1323415948914172E-01 a       741     0    30     1    16
  4.7773157441298233E+00 a       742     0    30     1    17
  2.9567836489430763E+00 a       743     0    30     1    18
  4.2490539286651376E+00 a       744     0    30     1    19
 -3.2499499688131470E+00 a       745     0    30     1    20
  2.1728319211443597E-01 a       746     0    30     1    21
 -2.6075899293581171E+00 a       747     0    30     1    22
 -1.1211457635386660E-01 a       748     0    30     1    23
  1.6374658142012652E+00 a       749     0    30     1    24
 -1.0165548740217898E+00 a       750     0    30     1    25
 -1.1754164970629017E+00 b       751     1     1
 -5.3602141882176146E-01 b       752     1     2
 -1.1966424213298860E-01 b       753     1     3
  2.0215219995576447E-01 b       754     1     4
 -1.0807329088539861E+00 b       755     1     5
  5.6665878577410803E-02 b       756     1     6
 -9.7237420584327128E-01 b       757     1     7
 -1.0554533653531173E-01 b       758     1     8
 -8.1506902337802625E-02 b       759     1     9
  1.0454037544504919E+00 b       760     1    10
 -1.0080819116336386E+00 b       761     1    11
  1.7975353535495038E+00 b       762     1    12
  2.5542325889121492E-01 b       763     1    13
 -2.2610898386316163E+00 b       764     1    14
  5.3441407117657891E-01 b       765     1    15
 -2.1095007905847344E-02 b       766     1    16
 -1.2042106031632782E+00 b       767     1    17
  1.0542893509166408E+01 b       768     1    18
 -1.4466857215364421E+00 b       769     1    19
  2.1780267399705200E+00 b       770     1    20
  1.2597289610516103E+00 b       771     1    21
 -5.4339626437326338E-01 b       772     1    22
  2.3621518881691799E+00 b       773     1    23
 -2.5899011223178764E-01 b       774     1    24
  7.4599628656127814E-01 b       775     1    25
 -9.6137625265832871E-01 a       776     1     1     2     1
  3.5098365990461822E-01 a       777     1     1     2     2
  5.4519173794087583E-01 a       778     1     1     2     3
  1.0436160407930031E+00 a       779     1     1     2     4
  1.9268658124205154E-01 a       780     1     1     2     5
 -1.9800877632855449E-01 a       781     1     1     2     6
  1.1686680481636909E+00 a       782     1     1     2     7
  3.2799615285683248E+00 a       783     1     1     2     8
  4.2056968791200378E-01 a       784     1     1     2     9
  1.7558577684259138E+00 a       785     1     1     2    10
 -2.0510055612528388E+00 a       786     1     1     2    11
  4.6722320008247102E-02 a       787     1     1     2    12
  1.4409461109688864E-02 a       788     1     1     2    13
  1.7500918236402452E+00 a       789     1     1     2    14
  1.7715346849319071E+00 a       790     1     1     2    15
 -6.7379128421622381E-01 a       791     1     1     2    16
  7.0975968368018949E-01 a       792     1     1     2    17
  7.6431550086490030E-01 a       793     1     1     2    18
  1.2461953275028053E+00 a       794     1     1     2    19
  7.9719107502936604E-01 a       795     1     1     2    20
  7.9340226670688652E-01 a       796     1     1     2    21
  7.9151204905237874E-02 a       797     1     1     2    22
  2.4106200992645235E+00 a       798     1     1     2    23
  6.9502836259281964E-01 a       799     1     1     2    24
 -3.6645868624570960E-01 a       800     1     1     2    25
  1.0901460784062558E+00 a       801     1     2     2     1
 -1.0174725768413739E+00 a       802     1     2     2     2
  1.5673376540795392E-01 a       803     1     2     2     3
  6.8062409397522261E-01 a       804     1     2     2     4
  7.7918379368001012E-01 a       805     1     2     2     5
 -8.7117900968602024E-01 a       806     1     2     2     6
  2.1650112709338321E-01 a       807     1     2     2     7
 -7.3616816689164610E-01 a       808     1     2     2     8
 -1.9825788759026730E-01 a       809     1     2     2     9
 -1.1383932239828677E-01 a       810     1     2     2    10
  1.1986100901228673E+00 a       811     1     2     2    11
  9.9515669475137902E-01 a       812     1     2     2    12
  5.7686785575516886E-01 a       813     1     2     2    13
 -9.1867985401149987E-01 a       814     1     2     2    14
  2.7610745094924888E-01 a       815     1     2     2    15
 -3.2316263495482261E-01 a       816     1     2     2    16
  1.7905903776134808E+00 a       817     1     2     2    17
  5.2331550006127647E-01 a       818     1     2     2    18
 -1.3120770590050275E+00 a       819     1     2     2    19
  5.1271963513471419E-01 a       820     1     2     2    20
 -1.8785188630323506E+00 a       821     1     2     2    21
  5.2498582854819498E-01 a       822     1     2     2    22
 -3.3142534362798981E-01 a       823     1     2     2    23
 -4.8402204688437217E-01 a       824     1     2     2    24
 -2.1725650346023674E-02 a       825     1     2     2    25
  2.3726771356292784E+00 a       826     1     3     2     1
 -5.0643504137222939E+00 a       827     1     3     2     2
  1.1091749614989501E+00 a       828     1     3     2     3
 -1.5305890321138897E+00 a       829     1     3     2     4
  4.0503625417516109E-01 a       830     1     3     2     5
  3.5335068595047209E-01 a       831     1     3     2     6
 -1.6284941711581775E+00 a       832     1     3     2     7
 -2.3886835912058532E-01 a       833     1     3     2     8
  2.7615300476097566E+00 a       834     1     3     2     9
 -8.3857701623648817E-01 a       835     1     3     2    10
 -2.9679733213915953E+00 a       836     1     3     2    11
 -8.8325343919369262E-02 a       837     1     3     2    12
  5.1991023303017525E-01 a       838     1     3     2    13
  3.1039702017837199E+00 a       839     1     3     2    14
 -4.9892452626263489E-01 a       840     1     3     2    15
  1.1356158148031276E-01 a       841     1     3     2    16
 -9.4735152571491110E-01 a       842     1     3     2    17
 -3.3742358700476516E-01 a       843     1     3     2    18
  2.4312504820558831E+00 a       844     1     3     2    19
 -3.8414261421650431E+00 a       845     1     3     2    20
  2.5744567255820150E+00 a       846     1     3     2    21
  1.0393409639755624E+00 a       847     1     3     2    22
 -1.5468396385076522E+00 a       848     1     3     2    23
  4.3731977369886659E+00 a       849     1     3     2    24
 -9.8770448374456377E-01 a       850     1     3     2    25
 -2.5837611078612527E-01 a       851     1     4     2     1
 -7.3981465680857406E-01 a       852     1     4     2     2
 -5.1369558645907276E-01 a       853     1     4     2     3
 -3.1022710442854331E+00 a       854     1     4     2     4
  1.2700032988645679E-01 a       855     1     4     2     5
  2.4339030429541270E-01 a       856     1     4     2     6
  3.3853510502169404E+00 a       857     1     4     2     7
 -1.9811675020742341E+00 a       858     1     4     2     8
 -2.1755878468503957E+00 a       859     1     4     2     9
  1.3139679014637190E-01 a       860     1     4     2    10
 -7.3789059005035695E-01 a       861     1     4     2    11
  1.1277925009884155E+00 a       862     1     4     2    12
  4.8918989763697351E-01 a       863     1     4     2    13
 -1.1074755101233702E+00 a       864     1     4     2    14
  2.1144346582912563E-01 a       865     1     4     2    15
  1.2345915719924725E+00 a       866     1     4     2    16
 -5.0707536163993872E-01 a       867     1     4     2    17
 -1.0023292185073650E-01 a       868     1     4     2    18
  1.4041977535506318E+00 a       869     1     4     2    19
 -1.1327214163329354E-01 a       870     1     4     2    20
  6.4278373624447915E-01 a       871     1     4     2    21
  1.2049988712536760E-02 a       872     1     4     2    22
 -2.1777926712922430E-01 a       873     1     4     2    23
  5.2970863393238476E-01 a       874     1     4     2    24
 -1.4314157621868018E+00 a       875     1     4     2    25
 -1.5205795453018696E+00 a       876     1     5     2     1
  1.1296794847340311E-01 a       877     1     5     2     2
 -9.1072429078792894E-01 a       878     1     5     2     3
 -1.0634024922164727E+00 a       879     1     5     2     4
  3.5427685053565455E-01 a       880     1     5     2     5
  1.1802837123813066E+00 a       881     1     5     2     6
 -3.8751313360732620E-01 a       882     1     5     2     7
  2.4633951777926866E+00 a       883     1     5     2     8
 -1.1023773183456205E-01 a       884     1     5     2     9
  3.3678378177010104E-01 a       885     1     5     2    10
 -5.1059608085959525E+00 a       886     1     5     2    11
  3.4776826739109151E-01 a       887     1     5     2    12
 -2.5454927835673674E-01 a       888     1     5     2    13
 -1.1174904931668579E+00 a       889     1     5     2    14
  2.8872094336923104E-01 a       890     1     5     2    15
 -1.2504565358109709E-01 a       891     1     5     2    16
 -6.2794328184054604E-01 a       892     1     5     2    17
  1.6866823692944974E+00 a       893     1     5     2    18
  1.2155540366782380E+00 a       894     1     5     2    19
 -1.0843407141478589E+00 a       895     1     5     2    20
  3.5462444436421298E-02 a       896     1     5     2    21
  1.1846700631868734E-01 a       897     1     5     2    22
 -1.2949441152086034E+00 a       898     1     5     2    23
  1.7076651947778281E+00 a       899     1     5     2    24
  8.0367636152775856E-01 a       900     1     5     2    25
 -1.3641318553443715E-01 a       901     1     6     2     1
  2.1371261486725002E-01 a       902     1     6     2     2
  1.1534636893832060E+00 a       903     1     6     2     3
  1.2843878867817342E+00 a       904     1     6     2     4
  2.7953393958195594E-01 a       905     1     6     2     5
 -9.3767329579944070E-01 a       906     1     6     2     6
 -2.6222782304609865E-01 a       907     1     6     2     7
  2.2754803527084149E+00 a       908     1     6     2     8
  9.7320392228243580E-01 a       909     1     6     2     9
  1.0814624120181391E+00 a       910     1     6     2    10
  2.9249191963593120E+00 a       911     1     6     2    11
  6.7909956311689457E-01 a       912     1     6     2    12
  3.1846522904325164E-01 a       913     1     6     2    13
 -8.1666530293859785E-02 a       914     1     6     2    14
 -5.2907721548978337E-01 a       915     1     6     2    15
  2.8900571893392740E-01 a       916     1     6     2    16
  1.2662574418768440E+00 a       917     1     6     2    17
 -4.4819556210208272E-01 a       918     1     6     2    18
  3.5966029644319020E-01 a       919     1     6     2    19
  1.9048518593499536E-01 a       920     1     6     2    20
 -9.8580773189780513E-01 a       921     1     6     2    21
  1.2535680693062257E+00 a       922     1     6     2    22
  2.6864358839778435E-01 a       923     1     6     2    23
 -1.6772145627976198E+00 a       924     1     6     2    24
  5.9949200951859627E-01 a       925     1     6     2    25
  6.2393110421533539E-02 a       926     1     7     2     1
  2.9787279795656674E+00 a       927     1     7     2     2
 -6.5957083805803796E-01 a       928     1     7     2     3
  1.9799216718207857E+00 a       929     1     7     2     4
 -2.2500359296665362E-01 a       930     1     7     2     5
 -1.0581519645188096E+00 a       931     1     7     2     6
  1.4624804469600690E+00 a       932     1     7     2     7
  2.8832196752843680E+00 a       933     1     7     2     8
  1.6926781244795694E+00 a       934     1     7     2     9
  8.8725256418784582E-01 a       935     1     7     2    10
 -1.7692162910855598E+00 a       936     1     7     2    11
 -1.9042846613153543E+00 a       937     1     7     2    12
  1.2873673424104692E-01 a       938     1     7     2    13
  3.0438494197140322E+00 a       939     1     7     2    14
 -9.1746653062218783E-02 a       940     1     7     2    15
  9.5680412534633963E-01 a       941     1     7     2    16
 -2.2369666851962529E+00 a       942     1     7     2    17
 -1.7728373585072439E+00 a       943     1     7     2    18
 -2.5469514099764097E+00 a       944     1     7     2    19
  3.2111222837983915E+00 a       945     1     7     2    20
 -2.4529869055878297E+00 a       946     1     7     2    21
 -5.4586623600365236E-01 a       947     1     7     2    22
  3.2017618406878974E+00 a       948     1     7     2    23
  1.3118113350338207E+00 a       949     1     7     2    24
  5.1314239359252931E-02 a       950     1     7     2    25
  1.3140034076696908E-02 a       951     1     8     2     1
 -1.0856223925975925E+00 a       952     1     8     2     2
 -3.8979468446231846E-01 a       953     1     8     2     3
  8.9091236894574022E-01 a       954     1     8     2     4
 -1.3254828448953679E-01 a       955     1     8     2     5
 -5.0540961076788371E-01 a       956     1     8     2     6
 -1.7385197901640510E-02 a       957     1     8     2     7
 -1.5180460829908788E+00 a       958     1     8     2     8
 -9.8490802737258215E-02 a       959     1     8     2     9
  4.0366649648886382E-01 a       960     1     8     2    10
  1.5636840485561323E+00 a       961     1     8     2    11
 -1.1086266444221640E+00 a       962     1     8     2    12
 -4.9742255875174675E-02 a       963     1     8     2    13
 -4.6699097576587950E-01 a       964     1     8     2    14
 -6.0704332313322229E-01 a       965     1     8     2    15
 -1.5096749156262819E+00 a       966     1     8     2    16
  1.6190576844079807E+00 a       967     1     8     2    17
 -8.1808409075623389E-01 a       968     1     8     2    18
 -3.6445444062514443E-01 a       969     1     8     2    19
 -1.0974398377723227E+00 a       970     1     8     2    20
  1.2439381193414913E+00 a       971     1     8     2    21
 -1.2345872274184049E+00 a       972     1     8     2    22
  1.3932019999754888E+00 a       973     1     8     2    23
 -9.1039122329305056E-01 a       974     1     8     2    24
 -1.3242529861070604E+00 a       975     1     8     2    25
  7.8389793816179290E-02 a       976     1     9     2     1
 -3.5366885158208877E-01 a       977     1     9     2     2
  6.2515344371258186E-01 a       978     1     9     2     3
  3.8195308549583207E-01 a       979     1     9     2     4
 -2.8568704820717666E-01 a       980     1     9     2     5
  6.0722395872237311E-01 a       981     1     9     2     6
 -3.7114039957878381E-01 a       982     1     9     2     7
  1.7211255345279213E+00 a       983     1     9     2     8
 -1.4283976911823534E-01 a       984     1     9     2     9
  8.4308308106762583E-02 a       985     1     9     2    10
 -8.5940835495287315E-01 a       986     1     9     2    11
  1.4231905845684909E+00 a       987     1     9     2    12
  9.6387699619145728E-02 a       988     1     9     2    13
 -1.9585975271611260E+00 a       989     1     9     2    14
  2.2058069233254346E-01 a       990     1     9     2    15
  3.1831146824438955E-01 a       991     1     9     2    16
 -2.8281955610345069E+00 a       992     1     9     2    17
  1.0004135039654070E-01 a       993     1     9     2    18
  1.0389582981087329E+00 a       994     1     9     2    19
 -8.9600443209884237E-02 a       995     1     9     2    20
  3.5292084874776708E-01 a       996     1     9     2    21
  4.7630126613514162E-01 a       997     1     9     2    22
  2.0084514561788680E-01 a       998     1     9     2    23
  1.7458588342147277E+00 a       999     1     9     2    24
  1.2388687852546522E-01 a      1000     1     9     2    25
 -1.4991246954406165E-01 a      1001     1    10     2     1
  5.2838069607368710E-01 a      1002     1    10     2     2
  2.1702105325497811E+00 a      1003     1    10     2     3
 -8.5137651344693435E-02 a      1004     1    10     2     4
 -1.4253808664798256E-02 a      1005     1    10     2     5
 -1.2010822797141796E-01 a      1006     1    10     2     6
  2.4740284472302487E-01 a      1007     1    10     2     7
 -1.6253543696199182E+00 a      1008     1    10     2     8
 -1.3547574496283089E-02 a      1009     1    10     2     9
  1.7332815963602702E-01 a      1010     1    10     2    10
  6.9759295043576186E-01 a      1011     1    10     2    11
 -1.4837203275023050E+00 a      1012     1    10     2    12
 -6.8743401717280272E-02 a      1013     1    10     2    13
 -4.1601239849100004E-02 a      1014     1    10     2    14
  6.2588615629022271E-01 a      1015     1    10     2    15
 -7.4094846236284240E-01 a      1016     1    10     2    16
  1.9978030004079026E+00 a      1017     1    10     2    17
  2.7883307785921585E-01 a      1018     1    10     2    18
  3.1239670663276309E-01 a      1019     1    10     2    19
 -2.2838373927314697E+00 a      1020     1    10     2    20
 -2.5463493667228426E-01 a      1021     1    10     2    21
  3.0345790265640160E-01 a      1022     1    10     2    22
 -2.4648988816904089E+00 a      1023     1    10     2    23
  1.2906560091231363E+00 a      1024     1    10     2    24
  1.0862817672832817E-01 a      1025     1    10     2    25
  1.5586370189871481E+00 a      1026     1    11     2     1
 -2.8925498922995407E-01 a      1027     1    11     2     2
  3.5355256857023060E-01 a      1028     1    11     2     3
  1.5698982949054721E+00 a      1029     1    11     2     4
  8.4786715305814575E-01 a      1030     1    11     2     5
  1.6025030185867599E+00 a      1031     1    11     2     6
 -1.9774513241119214E+00 a      1032     1    11     2     7
  4.0943597459017669E+00 a      1033     1    11     2     8
  1.2313927133980498E+00 a      1034     1    11     2     9
 -9.8339480825329062E-01 a      1035     1    11     2    10
  1.8825273091075348E-01 a      1036     1    11     2    11
 -1.6325189712815922E+00 a      1037     1    11     2    12
  7.4359053218829541E-01 a      1038     1    11     2    13
  2.4781775698110557E+00 a      1039     1    11     2    14
  4.1087307858931654E-01 a      1040     1    11     2    15
 -1.2122130249154273E+00 a      1041     1    11     2    16
  1.0569606479576483E+00 a      1042     1    11     2    17
  1.3667339549147801E+00 a      1043     1    11     2    18
 -1.0884910957846128E-01 a      1044     1    11     2    19
 -5.0318807789252840E-01 a      1045     1    11     2    20
 -1.7698321399005856E+00 a      1046     1    11     2    21
  7.0531428667264406E-01 a      1047     1    11     2    22
 -6.2766636428816058E-01 a      1048     1    11     2    23
 -6.0338787213716283E-01 a      1049     1    11     2    24
  1.3241987208576336E-01 a      1050     1    11     2    25
 -1.5777010682568671E-01 a      1051     1    12     2     1
  1.7557552512627137E+00 a      1052     1    12     2     2
 -2.2429211285622289E-01 a      1053     1    12     2     3
  2.1078147413612991E-03 a      1054     1    12     2     4
 -9.3109845980827566E-01 a      1055     1    12     2     5
 -2.0233414500198538E-01 a      1056     1    12     2     6
  1.0083373647916478E+00 a      1057     1    12     2     7
 -1.0094140083131120E+00 a      1058     1    12     2     8
 -7.1589838826230345E-01 a      1059     1    12     2     9
 -6.3464023357827759E-01 a      1060     1    12     2    10
 -1.1103168404408439E+00 a      1061     1    12     2    11
 -5.6025763603272427E-01 a      1062     1    12     2    12
 -1.8179882945650289E-01 a      1063     1    12     2    13
 -2.9984763237467800E-02 a      1064     1    12     2    14
  5.1630027366174336E-01 a      1065     1    12     2    15
  4.6286634350466371E-01 a      1066     1    12     2    16
 -1.3274938719438707E+00 a      1067     1    12     2    17
 -3.6198463408275938E-01 a      1068     1    12     2    18
 -1.3272482528365197E+00 a      1069     1    12     2    19
 -2.0494771110991286E-01 a      1070     1    12     2    20
  3.0359373427223013E-01 a      1071     1    12     2    21
