################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.7802087152063666E-01 a       531     0    22     1     6
 -4.8801942824087097E-01 a       532     0    22     1     7
 -4.6106620456821157E-01 a       533     0    22     1     8
  1.8820802307239257E-01 a       534     0    22     1     9
  7.5327686890478407E-01 a       535     0    22     1    10
 -4.8965986285622244E-02 a       536     0    22     1    11
  9.7381755802600867E-01 a       537     0    22     1    12
 -1.8911973307645971E-01 a       538     0    22     1    13
  2.2979709758054565E-01 a       539     0    22     1    14
  5.9182538608627572E-02 a       540     0    22     1    15
 -2.3991878333210206E-01 a       541     0    22     1    16
  1.2701949720643305E-01 a       542     0    22     1    17
  1.8855687449224082E-01 a       543     0    22     1    18
 -1.6491637581515373E-01 a       544     0    22     1    19
  3.4205390443796241E-01 a       545     0    22     1    20
 -2.1372152818170839E-01 a       546     0    22     1    21
 -3.3843717379925992E-01 a       547     0    22     1    22
 -3.9810910628865970E-01 a       548     0    22     1    23
  9.0947879379989438E-02 a       549     0    22     1    24
  4.7137869946164890E-01 a       550     0    22     1    25
  2.8789187193326338E-01 a       551     0    23     1     1
 -9.6270173931961900E-01 a       552     0    23     1     2
 -3.7147215101063091E+00 a       553     0    23     1     3
 -1.3996719271313203E+00 a       554     0    23     1     4
 -2.0608147263753898E+00 a       555     0    23     1     5
  1.1947931609687414E+00 a       556     0    23     1     6
  3.3709693562109166E-01 a       557     0    23     1     7
 -8.5147526107089067E-01 a       558     0    23     1     8
 -1.2656077876841239E+00 a       559     0    23     1     9
  2.0476071889294785E+00 a       560     0    23     1    10
  2.3988347253093414E+00 a       561     0    23     1    11
 -2.3008104005450458E+00 a       562     0    23     1    12
 -1.8414074690498659E+00 a       563     0    23     1    13
  5.0988927056912148E-01 a       564     0    23     1    14
  6.7671784279120462E-01 a       565     0    23     1    15
 -1.3565646305102802E-01 a       566     0    23     1    16
  1.5191674542286737E-01 a       567     0    23     1    17
 -1.0840849402249546E-01 a       568     0    23     1    18
  8.9683085947690044E-01 a       569     0    23     1    19
 -5.5954968282525896E-01 a       570     0    23     1    20
 -8.7792317837989575E-01 a       571     0    23     1    21
  9.9136034990251409E-01 a       572     0    23     1    22
 -9.4590592944735663E-01 a       573     0    23     1    23
 -1.2227762704760794E+00 a       574     0    23     1    24
  5.8006222609375391E-01 a       575     0    23     1    25
  6.9999499978216062E-01 a       576     0    24     1     1
 -4.1694787935001232E-01 a       577     0    24     1     2
  2.0111041491123161E-01 a       578     0    24     1     3
 -5.8439146927846686E-01 a       579     0    24     1     4
 -7.8571397288157285E-01 a       580     0    24     1     5
  3.0222279288531834E-01 a       581     0    24     1     6
  8.2625456752099080E-01 a       582     0    24     1     7
 -2.3314075648692184E-01 a       583     0    24     1     8
  2.1769180497904599E-03 a       584     0    24     1     9
 -5.5448715682676886E-01 a       585     0    24     1    10
  3.0187696574981077E-01 a       586     0    24     1    11
 -1.3416649664422656E-01 a       587     0    24     1    12
 -2.3225372694862281E+00 a       588     0    24     1    13
  7.2836854268697918E-02 a       589     0    24     1    14
 -2.3463286722748222E-01 a       590     0    24     1    15
  4.9920330688184647E-02 a       591     0    24     1    16
 -1.0230735778829692E-01 a       592     0    24     1    17
 -7.7215916142678764E-01 a       593     0    24     1    18
 -3.4304785059699089E-01 a       594     0    24     1    19
 -6.9325032629126893E-01 a       595     0    24     1    20
 -6.1020577023468991E-01 a       596     0    24     1    21
  3.0226395346162138E-01 a       597     0    24     1    22
 -2.7231462869121281E-01 a       598     0    24     1    23
 -3.5101216046934730E-01 a       599     0    24     1    24
 -2.3421274167502840E-02 a       600     0    24     1    25
 -5.6877982318101339E-01 a       601     0    25     1     1
  7.3103937033771893E-01 a       602     0    25     1     2
  2.7982774541215414E+00 a       603     0    25     1     3
  8.0129622350012564E-01 a       604     0    25     1     4
  1.0380247563286100E+00 a       605     0    25     1     5
 -7.5022326042855347E-01 a       606     0    25     1     6
 -2.1773134045427420E-01 a       607     0    25     1     7
  8.0870085676833614E-01 a       608     0    25     1     8
  9.5147955167799247E-01 a       609     0    25     1     9
 -1.0713025270855454E+00 a       610     0    25     1    10
 -1.4315939813157537E+00 a       611     0    25     1    11
  1.2686126442576078E+00 a       612     0    25     1    12
  1.4085895321934738E+00 a       613     0    25     1    13
 -4.8064224009799839E-01 a       614     0    25     1    14
 -1.4933283841871695E-01 a       615     0    25     1    15
 -2.3411762273837863E-01 a       616     0    25     1    16
  6.9894861087366075E-02 a       617     0    25     1    17
  1.7614596939953031E-01 a       618     0    25     1    18
 -4.6368391424624106E-01 a       619     0    25     1    19
 -6.9271050364963047E-02 a       620     0    25     1    20
  5.5725447424048768E-01 a       621     0    25     1    21
 -4.1145179623424050E-01 a       622     0    25     1    22
  4.4950394175003616E-01 a       623     0    25     1    23
  6.7833962581775076E-01 a       624     0    25     1    24
 -5.2126262387698441E-01 a       625     0    25     1    25
 -2.5601247492648305E-01 a       626     0    26     1     1
  3.0415105639899864E-01 a       627     0    26     1     2
 -3.6728498363620221E-01 a       628     0    26     1     3
  4.6345113418784178E-01 a       629     0    26     1     4
  3.2227258874320514E-01 a       630     0    26     1     5
 -1.3825985645363226E-01 a       631     0    26     1     6
 -6.7957707062035022E-01 a       632     0    26     1     7
  1.4408472132783759E-01 a       633     0    26     1     8
 -9.7893680927425234E-04 a       634     0    26     1     9
  4.9415354770611736E-01 a       635     0    26     1    10
 -8.2121903612296418E-02 a       636     0    26     1    11
  8.9120533749911787E-02 a       637     0    26     1    12
  1.6636519236054950E+00 a       638     0    26     1    13
 -1.5945361762416402E-01 a       639     0    26     1    14
  2.3740224259238260E-01 a       640     0    26     1    15
  4.3933939962840438E-02 a       641     0    26     1    16
  1.8126481227336375E-01 a       642     0    26     1    17
  5.0104412710561597E-01 a       643     0    26     1    18
  1.1956435472396065E-01 a       644     0    26     1    19
  4.3603920134388541E-01 a       645     0    26     1    20
  3.3229674298668577E-01 a       646     0    26     1    21
 -2.3628301939116636E-01 a       647     0    26     1    22
  4.4740384153412516E-01 a       648     0    26     1    23
  2.3843230224462861E-01 a       649     0    26     1    24
  9.5289901542891270E-02 a       650     0    26     1    25
 -1.5470862898069409E+00 a       651     0    27     1     1
  4.3390114285286083E+00 a       652     0    27     1     2
 -6.9923666345636546E+00 a       653     0    27     1     3
 -1.2454492999098292E+00 a       654     0    27     1     4
  1.1874881444906116E+00 a       655     0    27     1     5
 -1.5320509829615203E+00 a       656     0    27     1     6
  2.4398314405974029E+00 a       657     0    27     1     7
 -4.2424664301401336E+00 a       658     0    27     1     8
  3.6377823582057472E-01 a       659     0    27     1     9
 -1.2455006340517842E+00 a       660     0    27     1    10
  7.0943682267755284E+00 a       661     0    27     1    11
  4.9029786552374066E+00 a       662     0    27     1    12
 -5.5804328425344965E+00 a       663     0    27     1    13
  3.8941841363884286E+00 a       664     0    27     1    14
 -1.8857937397244613E+00 a       665     0    27     1    15
  2.0192406360701312E+00 a       666     0    27     1    16
  3.7236475482257725E+00 a       667     0    27     1    17
  2.1856954176388115E+00 a       668     0    27     1    18
  2.8136585306536839E+00 a       669     0    27     1    19
  2.2319868593414582E-01 a       670     0    27     1    20
  7.5343530004878643E+00 a       671     0    27     1    21
  6.9511172439559150E+00 a       672     0    27     1    22
 -3.1710965638482347E+00 a       673     0    27     1    23
 -6.8748799473123468E-01 a       674     0    27     1    24
  2.7447564101481916E+00 a       675     0    27     1    25
 -1.4335466000026431E+00 a       676     0    28     1     1
  4.8375145310530687E-01 a       677     0    28     1     2
 -3.0297889181890687E+00 a       678     0    28     1     3
 -1.4206397784743405E+00 a       679     0    28     1     4
 -9.1430318690839851E-01 a       680     0    28     1     5
 -5.5787785077092733E-01 a       681     0    28     1     6
  2.6724548588665979E+00 a       682     0    28     1     7
 -3.5816543401060086E+00 a       683     0    28     1     8
 -2.2378267674770296E+00 a       684     0    28     1     9
  6.0856623065917070E-01 a       685     0    28     1    10
  1.7679864590787806E+00 a       686     0    28     1    11
 -1.2355302294360838E-01 a       687     0    28     1    12
  1.6361759068961366E+00 a       688     0    28     1    13
 -1.2229766986109207E+00 a       689     0    28     1    14
  4.9608618579292835E-01 a       690     0    28     1    15
  1.5800897166987882E-01 a       691     0    28     1    16
  2.9627760175207718E+00 a       692     0    28     1    17
 -4.2256562139961285E-01 a       693     0    28     1    18
  1.1182521366203158E+00 a       694     0    28     1    19
 -7.8564973170770247E-01 a       695     0    28     1    20
  3.0416203411234042E+00 a       696     0    28     1    21
  8.7085550855050847E-02 a       697     0    28     1    22
  2.0849872571001473E+00 a       698     0    28     1    23
 -1.0650386044491791E+00 a       699     0    28     1    24
 -2.5525123258026743E-02 a       700     0    28     1    25
 -2.3194060073448708E+00 a       701     0    29     1     1
  5.5355398246876031E-01 a       702     0    29     1     2
 -3.8455124863988206E+00 a       703     0    29     1     3
  3.2101806398129656E-01 a       704     0    29     1     4
 -1.3576435596734275E+00 a       705     0    29     1     5
  3.0986159313940631E-01 a       706     0    29     1     6
  3.5506547979851542E+00 a       707     0    29     1     7
 -3.0409130618712332E+00 a       708     0    29     1     8
 -2.4287038953794653E+00 a       709     0    29     1     9
 -1.2734971592304530E-02 a       710     0    29     1    10
  2.4343470336699258E-02 a       711     0    29     1    11
  3.8910947728536799E-01 a       712     0    29     1    12
  1.5874701609199264E+00 a       713     0    29     1    13
 -9.4277157358408725E-01 a       714     0    29     1    14
  5.8831960049273234E-02 a       715     0    29     1    15
 -1.1447464612030105E-02 a       716     0    29     1    16
  4.6427718630072006E+00 a       717     0    29     1    17
 -3.4767487265144509E-01 a       718     0    29     1    18
  8.2420409331912725E-01 a       719     0    29     1    19
  3.4286210489538543E-01 a       720     0    29     1    20
  1.2209057846769704E+00 a       721     0    29     1    21
 -4.7361159363795147E-01 a       722     0    29     1    22
  1.4928282491841602E+00 a       723     0    29     1    23
  8.1090451682892428E-01 a       724     0    29     1    24
  2.4724835334149720E-01 a       725     0    29     1    25
 -7.2626022231199738E-01 a       726     0    30     1     1
 -1.9508402156497834E-01 a       727     0    30     1     2
 -8.1288818413719199E-01 a       728     0    30     1     3
 -4.2307364761575444E-01 a       729     0    30     1     4
 -1.6574667218866140E-01 a       730     0    30     1     5
  3.0234608014198716E-01 a       731     0    30     1     6
 -5.6880347281985622E-01 a       732     0    30     1     7
  6.9230985404449497E-01 a       733     0    30     1     8
 -2.3141300421962407E-01 a       734     0    30     1     9
  4.9976979627151480E-01 a       735     0    30     1    10
 -2.8490592276498961E-01 a       736     0    30     1    11
  3.0540769908501497E-01 a       737     0    30     1    12
  1.8557066038288941E-01 a       738     0    30     1    13
 -5.7999022850978788E-01 a       739     0    30     1    14
 -3.6015141104001024E-02 a       740     0    30     1    15
 -1.5820222381465318E-01 a       741     0    30     1    16
  1.0923425192023724E+00 a       742     0    30     1    17
  5.4978497197323506E-01 a       743     0    30     1    18
  6.8062894167143728E-01 a       744     0    30     1    19
  8.4275021298782771E-01 a       745     0    30     1    20
  1.9678723201225717E-01 a       746     0    30     1    21
  4.7158649233384431E-01 a       747     0    30     1    22
  3.6367245918256783E-02 a       748     0    30     1    23
 -6.3343625335252240E-01 a       749     0    30     1    24
 -6.1164875159337828E-01 a       750     0    30     1    25
  3.7167869210793431E-01 a       751     0    31     1     1
  2.5427259467474400E-01 a       752     0    31     1     2
 -1.0983383255148127E+00 a       753     0    31     1     3
  8.3513021066380466E-01 a       754     0    31     1     4
 -5.4626355852034369E-01 a       755     0    31     1     5
  3.6122592516556734E-01 a       756     0    31     1     6
  3.2190091639215807E-01 a       757     0    31     1     7
  5.9312517116203733E-01 a       758     0    31     1     8
  3.0182356205962799E-02 a       759     0    31     1     9
  8.0683702135263968E-01 a       760     0    31     1    10
 -6.0204092280326381E-02 a       761     0    31     1    11
  1.0031169175920034E+00 a       762     0    31     1    12
  3.8054938780531337E-02 a       763     0    31     1    13
  7.2811808866304714E-02 a       764     0    31     1    14
 -4.0856023469327646E-01 a       765     0    31     1    15
 -4.5743281915233754E-02 a       766     0    31     1    16
 -3.8101486282473457E-01 a       767     0    31     1    17
  1.3817937169545826E+00 a       768     0    31     1    18
  3.4652349271934696E-01 a       769     0    31     1    19
 -2.3301246681292381E-01 a       770     0    31     1    20
  4.3080374945377475E-02 a       771     0    31     1    21
 -1.5657275598391346E-01 a       772     0    31     1    22
  6.8921682469985612E-01 a       773     0    31     1    23
  1.1713449344271130E+00 a       774     0    31     1    24
  2.2189620623066450E-01 a       775     0    31     1    25
  8.4060786544188808E+00 a       776     0    32     1     1
  1.2375925986715131E+00 a       777     0    32     1     2
  1.3176827814793379E+01 a       778     0    32     1     3
  3.4553384630735846E+00 a       779     0    32     1     4
  7.1032781229291162E+00 a       780     0    32     1     5
 -5.3056967074858923E+00 a       781     0    32     1     6
  4.7158128561909862E+00 a       782     0    32     1     7
 -6.7047459320990566E+00 a       783     0    32     1     8
 -6.2991096028628597E+00 a       784     0    32     1     9
 -5.0461328053151282E-02 a       785     0    32     1    10
 -1.2304636513062479E+00 a       786     0    32     1    11
 -3.4814518185012462E+00 a       787     0    32     1    12
 -1.8143069398564737E+00 a       788     0    32     1    13
 -2.5418635115453445E+00 a       789     0    32     1    14
  2.7536444560211204E+00 a       790     0    32     1    15
  2.3957822470072385E-01 a       791     0    32     1    16
  4.0243734305503009E+00 a       792     0    32     1    17
  2.2471516442673858E+00 a       793     0    32     1    18
 -4.2296755578119862E+00 a       794     0    32     1    19
  6.2917329199151073E+00 a       795     0    32     1    20
  2.1297125404726556E+00 a       796     0    32     1    21
 -3.6350342273649709E+00 a       797     0    32     1    22
  4.3774782807311707E+00 a       798     0    32     1    23
  1.2948000650234850E+00 a       799     0    32     1    24
  4.4626117394101622E-01 a       800     0    32     1    25
  1.0130461024206123E+00 a       801     0    33     1     1
  2.2866568776355809E+00 a       802     0    33     1     2
  1.0831214236698561E+00 a       803     0    33     1     3
 -8.5803139954448548E-01 a       804     0    33     1     4
  4.8434397728085787E-01 a       805     0    33     1     5
 -3.5912872581047708E+00 a       806     0    33     1     6
  1.7378836658380263E+00 a       807     0    33     1     7
 -3.4333645641459425E+00 a       808     0    33     1     8
 -7.3425131520978559E-01 a       809     0    33     1     9
 -1.3827900965380837E+00 a       810     0    33     1    10
 -5.1623478411648827E-01 a       811     0    33     1    11
  9.4451956985921415E-01 a       812     0    33     1    12
 -1.7623195818053379E+00 a       813     0    33     1    13
  2.5132500592684281E-01 a       814     0    33     1    14
 -1.0305743388985110E-01 a       815     0    33     1    15
  8.0881176453691583E-01 a       816     0    33     1    16
  4.6427742597718602E-01 a       817     0    33     1    17
  4.5724403413440262E+00 a       818     0    33     1    18
 -5.6275172495149572E+00 a       819     0    33     1    19
  2.6065420214708679E+00 a       820     0    33     1    20
  1.1040437680165578E+00 a       821     0    33     1    21
 -1.7371166075083586E-01 a       822     0    33     1    22
  3.5991668769910854E+00 a       823     0    33     1    23
 -4.1457115433683317E-01 a       824     0    33     1    24
  1.7961807772457612E+00 a       825     0    33     1    25
  1.1245430432543599E+00 a       826     0    34     1     1
  1.9461985179659276E+00 a       827     0    34     1     2
  4.8898675864146320E-02 a       828     0    34     1     3
 -4.0362423368901251E-01 a       829     0    34     1     4
  1.7235378051806383E+00 a       830     0    34     1     5
 -2.6312346677902543E+00 a       831     0    34     1     6
  2.4044555050009024E+00 a       832     0    34     1     7
 -3.1587327475689846E+00 a       833     0    34     1     8
 -2.1449789776555206E+00 a       834     0    34     1     9
 -1.3136165699411051E+00 a       835     0    34     1    10
 -2.7383981137748215E-01 a       836     0    34     1    11
  8.9170253218123130E-01 a       837     0    34     1    12
 -1.2171151547030190E+00 a       838     0    34     1    13
 -1.1920376711388257E-01 a       839     0    34     1    14
  7.4324707789784272E-01 a       840     0    34     1    15
  1.1137124358030255E+00 a       841     0    34     1    16
 -2.7899960312580990E-01 a       842     0    34     1    17
  4.7688090731613650E+00 a       843     0    34     1    18
 -6.2799448652317968E+00 a       844     0    34     1    19
  8.0540301348827392E-01 a       845     0    34     1    20
  6.5536721658157271E-01 a       846     0    34     1    21
 -3.5760690058815037E-01 a       847     0    34     1    22
  3.5282021355326028E+00 a       848     0    34     1    23
 -2.2903973883703257E-01 a       849     0    34     1    24
  3.2673753791195809E-01 a       850     0    34     1    25
  9.7373669454414191E+00 a       851     0    35     1     1
  5.0913258647885247E+00 a       852     0    35     1     2
 -1.1824246282042243E+00 a       853     0    35     1     3
 -9.7690911159752380E-01 a       854     0    35     1     4
  7.8406391599642768E+00 a       855     0    35     1     5
 -7.5231071846484667E+00 a       856     0    35     1     6
  5.8426241648087993E+00 a       857     0    35     1     7
  1.4741073403313569E+00 a       858     0    35     1     8
 -1.9532160597221648E+00 a       859     0    35     1     9
 -2.0580899351345079E+00 a       860     0    35     1    10
  4.3356925891891129E-01 a       861     0    35     1    11
 -6.5724190904497517E+00 a       862     0    35     1    12
  1.2145634293208040E+01 a       863     0    35     1    13
  7.6594640177790154E+00 a       864     0    35     1    14
 -1.6547241642524715E+00 a       865     0    35     1    15
  9.7487371073356890E+00 a       866     0    35     1    16
 -3.6793427479393817E+00 a       867     0    35     1    17
  7.2651989487876989E+00 a       868     0    35     1    18
 -1.7207569643779703E+00 a       869     0    35     1    19
 -2.9532198569971646E+00 a       870     0    35     1    20
  2.3375106655336850E+00 a       871     0    35     1    21
  1.2663786313988441E+01 a       872     0    35     1    22
  2.4836408907973535E+00 a       873     0    35     1    23
  7.8560300208858036E-01 a       874     0    35     1    24
  5.0478966266960201E-01 a       875     0    35     1    25
 -1.5292656850505054E-01 a       876     0    36     1     1
 -5.2138965094217369E+00 a       877     0    36     1     2
  6.3309721715439844E+00 a       878     0    36     1     3
  9.3280461183713281E-01 a       879     0    36     1     4
 -2.2537350173927009E+00 a       880     0    36     1     5
  1.7381544759234711E+00 a       881     0    36     1     6
  3.0277716083629624E-01 a       882     0    36     1     7
  8.9881153016188509E-01 a       883     0    36     1     8
 -5.0002598836013834E-01 a       884     0    36     1     9
  4.3826084041259511E-01 a       885     0    36     1    10
 -2.1146151740297006E+00 a       886     0    36     1    11
 -3.9048258123337041E+00 a       887     0    36     1    12
  2.2171230670304407E+00 a       888     0    36     1    13
 -1.4088335756765038E+00 a       889     0    36     1    14
  1.3288318671196659E+00 a       890     0    36     1    15
  1.0402598785747974E+00 a       891     0    36     1    16
 -2.2610942121892643E+00 a       892     0    36     1    17
 -1.4175947016410979E+00 a       893     0    36     1    18
  1.9460353182104755E+00 a       894     0    36     1    19
 -1.0396867128627552E+00 a       895     0    36     1    20
 -2.5342481854310068E+00 a       896     0    36     1    21
 -2.9226060678583066E-01 a       897     0    36     1    22
  8.8507193075009161E-01 a       898     0    36     1    23
  1.4305522195610088E+00 a       899     0    36     1    24
  4.8702842455931350E-01 a       900     0    36     1    25
 -3.2491342189929701E-01 a       901     0    37     1     1
 -2.0217731202787459E-01 a       902     0    37     1     2
 -7.9290654310393283E-01 a       903     0    37     1     3
  9.6048590703755854E-01 a       904     0    37     1     4
  2.0473241194443642E-01 a       905     0    37     1     5
  1.4713931322011957E+00 a       906     0    37     1     6
  6.2366324971658793E-01 a       907     0    37     1     7
  7.0107600679274118E-01 a       908     0    37     1     8
  3.3009193178462964E-01 a       909     0    37     1     9
  3.0386417970516222E-01 a       910     0    37     1    10
  7.0234974596202815E-02 a       911     0    37     1    11
  3.7266155064803541E-01 a       912     0    37     1    12
  2.4701288142982925E-01 a       913     0    37     1    13
 -2.6946648285832303E-01 a       914     0    37     1    14
 -9.5590348742761888E-01 a       915     0    37     1    15
  7.2147252177254428E-01 a       916     0    37     1    16
 -2.4219424684934245E+00 a       917     0    37     1    17
  1.7503442133334443E-01 a       918     0    37     1    18
 -1.5068448690810948E-01 a       919     0    37     1    19
  5.3334769900810458E-02 a       920     0    37     1    20
 -1.4476039198342570E+00 a       921     0    37     1    21
 -9.2128438517552325E-01 a       922     0    37     1    22
 -3.5940410624323871E-01 a       923     0    37     1    23
 -6.4305274762108622E-01 a       924     0    37     1    24
  4.0736459956917637E-01 a       925     0    37     1    25
  1.2112756681625236E+00 a       926     0    38     1     1
  6.6640442483397688E-01 a       927     0    38     1     2
  1.0993832046516813E-01 a       928     0    38     1     3
 -5.6793467205748804E-01 a       929     0    38     1     4
  6.8184615784491795E-02 a       930     0    38     1     5
  6.8659710324967538E-02 a       931     0    38     1     6
 -1.6427485851248408E-01 a       932     0    38     1     7
  6.6880390725228972E-02 a       933     0    38     1     8
  8.2632869136005449E-01 a       934     0    38     1     9
 -2.8119138170307201E-01 a       935     0    38     1    10
  1.1332348703194785E-01 a       936     0    38     1    11
  1.1204576346393380E+00 a       937     0    38     1    12
  4.5729138259797297E-01 a       938     0    38     1    13
  7.8779330478551679E-01 a       939     0    38     1    14
  8.1546955524418629E-01 a       940     0    38     1    15
  8.2762460566064344E-01 a       941     0    38     1    16
 -1.3535137403251132E+00 a       942     0    38     1    17
 -8.4110941888826796E-01 a       943     0    38     1    18
 -2.0088812587463387E-01 a       944     0    38     1    19
  1.5181920149508374E-01 a       945     0    38     1    20
 -1.6027329470518894E+00 a       946     0    38     1    21
  2.6545941922747431E-02 a       947     0    38     1    22
 -1.5513665887501971E+00 a       948     0    38     1    23
  6.9700978694619009E-01 a       949     0    38     1    24
  3.4969675765165048E-01 a       950     0    38     1    25
  5.1980344206481059E-02 a       951     0    39     1     1
 -6.7099180513225010E-01 a       952     0    39     1     2
  3.6899616754843279E-01 a       953     0    39     1     3
 -4.2652407434718231E-01 a       954     0    39     1     4
 -4.7350996742399487E-01 a       955     0    39     1     5
  5.6314805711623639E-01 a       956     0    39     1     6
  4.7000991060740921E-01 a       957     0    39     1     7
 -2.2589331500514467E-01 a       958     0    39     1     8
 -6.7441220755263509E-01 a       959     0    39     1     9
  2.3853337308346853E-01 a       960     0    39     1    10
  4.0233901929288091E-01 a       961     0    39     1    11
 -9.1720695281989562E-01 a       962     0    39     1    12
 -4.8366281698509689E-01 a       963     0    39     1    13
  8.2720252215509971E-01 a       964     0    39     1    14
  2.0046238364318980E-01 a       965     0    39     1    15
  6.2336771701105909E-01 a       966     0    39     1    16
 -7.1364344371533428E-01 a       967     0    39     1    17
 -6.4738487133626454E-01 a       968     0    39     1    18
  2.6941713165200404E-01 a       969     0    39     1    19
 -7.4085580209949209E-01 a       970     0    39     1    20
 -1.0208978960595068E+00 a       971     0    39     1    21
  4.8375232044908262E-02 a       972     0    39     1    22
 -8.9466014019893869E-01 a       973     0    39     1    23
 -1.0321357406017488E+00 a       974     0    39     1    24
  5.5128513105300847E-01 a       975     0    39     1    25
 -7.6869058264377746E-02 a       976     0    40     1     1
  3.1133702181342499E-01 a       977     0    40     1     2
  4.4274291438671542E-01 a       978     0    40     1     3
  2.9767324600725176E-01 a       979     0    40     1     4
  4.6320584744431453E-01 a       980     0    40     1     5
 -4.4359136396949861E-01 a       981     0    40     1     6
  8.6987661145588535E-02 a       982     0    40     1     7
 -3.1071272599743893E-01 a       983     0    40     1     8
  4.7913517356360297E-01 a       984     0    40     1     9
  3.8204969562749880E-01 a       985     0    40     1    10
 -3.8530188105434227E-01 a       986     0    40     1    11
  2.7468003822730003E-01 a       987     0    40     1    12
  5.4028796557183201E-01 a       988     0    40     1    13
 -8.8253627423704051E-01 a       989     0    40     1    14
  5.8052801114658555E-02 a       990     0    40     1    15
 -1.6373470879609317E-01 a       991     0    40     1    16
  7.6293500187468322E-01 a       992     0    40     1    17
 -5.2410725575262794E-02 a       993     0    40     1    18
 -7.5942637745782882E-01 a       994     0    40     1    19
  4.9828944939124464E-01 a       995     0    40     1    20
  9.2590553754766147E-01 a       996     0    40     1    21
 -7.3019909693298768E-01 a       997     0    40     1    22
  7.8375814057970494E-01 a       998     0    40     1    23
  6.8098333893617080E-01 a       999     0    40     1    24
 -3.4763313263903783E-01 a      1000     0    40     1    25
 -3.3310416691803550E+00 a      1001     0    41     1     1
 -3.0948192032293793E+00 a      1002     0    41     1     2
 -1.7897191134142854E+00 a      1003     0    41     1     3
 -2.5393395234808508E-01 a      1004     0    41     1     4
 -2.3550454554536491E+00 a      1005     0    41     1     5
  2.1191502361936347E+00 a      1006     0    41     1     6
 -5.1643039562723789E+00 a      1007     0    41     1     7
  5.5155022823002700E+00 a      1008     0    41     1     8
  3.3334043695332333E-01 a      1009     0    41     1     9
  6.9674525587129044E-01 a      1010     0    41     1    10
 -2.7621760155964237E-01 a      1011     0    41     1    11
 -5.4073444234623536E-01 a      1012     0    41     1    12
 -2.4148829478545992E+00 a      1013     0    41     1    13
  8.8707924170574293E-01 a      1014     0    41     1    14
 -9.4134276105441206E-01 a      1015     0    41     1    15
  1.2150047392874417E+00 a      1016     0    41     1    16
 -2.5363000929626915E+00 a      1017     0    41     1    17
  1.6623650612916412E+00 a      1018     0    41     1    18
 -1.4673297135651239E-01 a      1019     0    41     1    19
 -4.9989473990238871E+00 a      1020     0    41     1    20
  1.7056029533122902E-01 a      1021     0    41     1    21
  4.3427594501325597E+00 a      1022     0    41     1    22
  3.5734724307074761E-01 a      1023     0    41     1    23
  4.0534301110686916E-01 a      1024     0    41     1    24
 -6.1942328937410907E-01 a      1025     0    41     1    25
  1.0370740652101905E-01 a      1026     0    42     1     1
 -1.2402542351816210E+00 a      1027     0    42     1     2
 -2.0148812071776554E+00 a      1028     0    42     1     3
  2.0145651927172278E-01 a      1029     0    42     1     4
  2.4291728215466515E-01 a      1030     0    42     1     5
  6.5118545811746598E-01 a      1031     0    42     1     6
 -5.6970664959287587E-01 a      1032     0    42     1     7
  1.2661731423464564E+00 a      1033     0    42     1     8
 -7.1271267068060584E-01 a      1034     0    42     1     9
  6.5925589201116563E-01 a      1035     0    42     1    10
 -3.0355359162746071E-01 a      1036     0    42     1    11
 -3.6317850998595058E-01 a      1037     0    42     1    12
  3.2660348695429042E-01 a      1038     0    42     1    13
 -5.1099862559693765E-01 a      1039     0    42     1    14
  7.0664226048187684E-01 a      1040     0    42     1    15
  5.8703387035536347E-01 a      1041     0    42     1    16
 -4.5603408811626206E-01 a      1042     0    42     1    17
 -1.0181169508701386E+00 a      1043     0    42     1    18
  2.8574703433698267E-01 a      1044     0    42     1    19
  2.1769283780991794E-01 a      1045     0    42     1    20
 -3.7355154314717887E-01 a      1046     0    42     1    21
 -1.0721762176999938E-01 a      1047     0    42     1    22
 -5.2444736339480358E-01 a      1048     0    42     1    23
 -1.0242505396603618E+00 a      1049     0    42     1    24
  6.9835492881016581E-01 a      1050     0    42     1    25
 -4.0153531229484687E-02 a      1051     0    43     1     1
 -2.2577471894363730E+00 a      1052     0    43     1     2
 -1.8143484625128297E+00 a      1053     0    43     1     3
  4.9606860485525267E-01 a      1054     0    43     1     4
 -1.1351150923071025E+00 a      1055     0    43     1     5
  1.3094426610383272E+00 a      1056     0    43     1     6
 -1.5839672677246170E+00 a      1057     0    43     1     7
  5.5324330762133389E-01 a      1058     0    43     1     8
 -7.8926146323987201E-01 a      1059     0    43     1     9
  4.2970510106189330E-01 a      1060     0    43     1    10
 -1.8025891814472286E-01 a      1061     0    43     1    11
 -2.5421387562515368E-01 a      1062     0    43     1    12
  1.0634691396567642E+00 a      1063     0    43     1    13
 -3.7759432217708372E-01 a      1064     0    43     1    14
 -8.5479445069173710E-01 a      1065     0    43     1    15
 -3.9252074087972305E-01 a      1066     0    43     1    16
  3.6235806094599060E-01 a      1067     0    43     1    17
