################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.3145097753653715E+01 a        38     0     2     1    13
  4.7359795547586238E+01 a        39     0     2     1    14
  1.3613967270260680E+01 a        40     0     2     1    15
 -4.5138715177687851E+00 a        41     0     2     1    16
  3.4407151124377808E+00 a        42     0     2     1    17
 -9.5152353442962347E+00 a        43     0     2     1    18
  1.6577705256058092E+01 a        44     0     2     1    19
  4.8767626204394006E+01 a        45     0     2     1    20
 -7.8411167099769417E+00 a        46     0     2     1    21
  1.1879869483767436E+01 a        47     0     2     1    22
 -1.1286338009360325E+01 a        48     0     2     1    23
 -7.5624803650120853E+00 a        49     0     2     1    24
  7.9658029223114639E+01 a        50     0     2     1    25
  3.4999366345667099E+01 a        51     0     3     1     1
 -7.2201556360531987E+00 a        52     0     3     1     2
  2.9090438329237220E+01 a        53     0     3     1     3
  3.7868036832837831E+01 a        54     0     3     1     4
 -6.6720379809080399E+01 a        55     0     3     1     5
  3.8283445724069040E+01 a        56     0     3     1     6
  1.4552519108362734E+00 a        57     0     3     1     7
  3.6208827328980909E+01 a        58     0     3     1     8
  5.6971044724352637E+01 a        59     0     3     1     9
  2.9363375944394530E+01 a        60     0     3     1    10
  6.0708537129443641E+01 a        61     0     3     1    11
  8.0784123002155468E+01 a        62     0     3     1    12
  8.0953901965153889E+00 a        63     0     3     1    13
  7.6060263552026939E+01 a        64     0     3     1    14
  6.3089724950209130E+00 a        65     0     3     1    15
 -3.0453935167070188E+01 a        66     0     3     1    16
  4.1949825230110960E+01 a        67     0     3     1    17
 -9.6996027279026421E+01 a        68     0     3     1    18
 -2.2469214613090194E+00 a        69     0     3     1    19
 -4.8399308735122073E+00 a        70     0     3     1    20
 -3.6445557841292612E+01 a        71     0     3     1    21
 -4.4039741940521743E+01 a        72     0     3     1    22
 -2.0614984498999139E+01 a        73     0     3     1    23
 -6.6213773922524510E+01 a        74     0     3     1    24
  5.7214160993393499E+01 a        75     0     3     1    25
  2.0484514364691989E+01 a        76     0     4     1     1
 -3.3811281134330763E+01 a        77     0     4     1     2
  5.6233187799545469E+01 a        78     0     4     1     3
  5.9878592737516549E+01 a        79     0     4     1     4
  2.8343948606061797E+01 a        80     0     4     1     5
 -5.2577416382296931E+01 a        81     0     4     1     6
  5.9321522522137791E+01 a        82     0     4     1     7
 -6.7207178520894146E+01 a        83     0     4     1     8
  7.9578610512679120E+01 a        84     0     4     1     9
  3.2677655891761354E+01 a        85     0     4     1    10
  9.5062372838533591E+00 a        86     0     4     1    11
  1.0316377843598797E+01 a        87     0     4     1    12
  2.9818776268235066E+01 a        88     0     4     1    13
  6.2988149374314119E+01 a        89     0     4     1    14
  1.0415382184263718E+01 a        90     0     4     1    15
  2.7584270279286480E+00 a        91     0     4     1    16
 -9.3860330097448426E+00 a        92     0     4     1    17
 -3.8939171799794906E+01 a        93     0     4     1    18
  3.1017630442507198E+01 a        94     0     4     1    19
 -4.7563879008086873E+00 a        95     0     4     1    20
  2.7199214184237398E+01 a        96     0     4     1    21
  1.3330479526022470E+01 a        97     0     4     1    22
  4.4983128314020931E+01 a        98     0     4     1    23
 -9.2115129611322590E+00 a        99     0     4     1    24
  1.0753963857653732E+01 a       100     0     4     1    25
  4.7758225019505240E+01 a       101     0     5     1     1
  2.7511310522924106E+01 a       102     0     5     1     2
 -1.2682150939412048E+02 a       103     0     5     1     3
  9.2635315198934094E+01 a       104     0     5     1     4
 -6.8514340023266058E+01 a       105     0     5     1     5
 -8.8142576059732662E+01 a       106     0     5     1     6
  1.4234702875031051E+01 a       107     0     5     1     7
 -2.4039762057581897E+00 a       108     0     5     1     8
 -3.1651969618096640E+01 a       109     0     5     1     9
  2.1639723373047463E+01 a       110     0     5     1    10
 -2.8997342562254840E+01 a       111     0     5     1    11
 -8.6114441649569162E+00 a       112     0     5     1    12
  1.0657590229761510E+02 a       113     0     5     1    13
 -5.7578272174517267E+01 a       114     0     5     1    14
 -6.7207177268246960E+00 a       115     0     5     1    15
  6.8170998249131232E-01 a       116     0     5     1    16
 -1.5611202125568022E+01 a       117     0     5     1    17
  2.5860995243164773E+01 a       118     0     5     1    18
 -2.6711966054776415E+01 a       119     0     5     1    19
 -7.6878230907479420E+01 a       120     0     5     1    20
  1.3840769842056709E+01 a       121     0     5     1    21
 -2.6919428323365782E+01 a       122     0     5     1    22
  3.5886493007911255E+01 a       123     0     5     1    23
  3.5122378673665096E+00 a       124     0     5     1    24
 -1.1836416330404610E+02 a       125     0     5     1    25
 -5.7313524665084365E+01 a       126     0     6     1     1
  3.6562102720730174E+01 a       127     0     6     1     2
 -4.3370621084563275E+01 a       128     0     6     1     3
 -6.4310096968616634E+01 a       129     0     6     1     4
  1.2220719403894269E+02 a       130     0     6     1     5
 -5.0116608785503843E+01 a       131     0     6     1     6
 -2.8579633140391465E+00 a       132     0     6     1     7
 -3.2786102521525414E+01 a       133     0     6     1     8
 -1.0299618695333432E+02 a       134     0     6     1     9
 -6.2010138431887114E+01 a       135     0     6     1    10
 -9.6455726811988384E+01 a       136     0     6     1    11
 -1.3395573921377752E+02 a       137     0     6     1    12
 -2.2882612787427608E+00 a       138     0     6     1    13
 -1.1794910537603403E+02 a       139     0     6     1    14
  6.9563184031268070E+00 a       140     0     6     1    15
  4.8458189668599580E+01 a       141     0     6     1    16
 -7.7325398109804908E+01 a       142     0     6     1    17
  1.7077136670036322E+02 a       143     0     6     1    18
  5.3472218018890292E+00 a       144     0     6     1    19
  1.4411247341825202E+00 a       145     0     6     1    20
  4.6681525172010012E+01 a       146     0     6     1    21
  6.5521937137207217E+01 a       147     0     6     1    22
  4.4943487351666626E+01 a       148     0     6     1    23
  1.0700398490221028E+02 a       149     0     6     1    24
 -8.9039449685075596E+01 a       150     0     6     1    25
 -1.4171625268553029E+01 a       151     0     7     1     1
  8.8179714991609810E+00 a       152     0     7     1     2
 -3.8727893322801521E+01 a       153     0     7     1     3
 -4.3444382654210443E+01 a       154     0     7     1     4
 -2.7761215062733186E+01 a       155     0     7     1     5
  2.7464609676541048E+01 a       156     0     7     1     6
 -3.0661262163528541E+01 a       157     0     7     1     7
  3.3203579443251058E+01 a       158     0     7     1     8
 -5.0401417168616305E+01 a       159     0     7     1     9
 -2.2603055824633579E+01 a       160     0     7     1    10
 -4.0996158824732163E+00 a       161     0     7     1    11
 -5.2907118989892892E+00 a       162     0     7     1    12
 -1.3507379576924563E+01 a       163     0     7     1    13
 -2.5709118649212929E+01 a       164     0     7     1    14
  1.2723163874028602E+01 a       165     0     7     1    15
 -4.2341166202180247E+00 a       166     0     7     1    16
 -9.7142294704584964E-01 a       167     0     7     1    17
  1.8583448592694509E+01 a       168     0     7     1    18
 -3.2224028856355787E+01 a       169     0     7     1    19
  4.8510611689583429E+00 a       170     0     7     1    20
 -1.1858196195399508E+01 a       171     0     7     1    21
 -1.0106504425810636E+01 a       172     0     7     1    22
 -2.9047010853621543E+01 a       173     0     7     1    23
 -3.7183368669503722E+00 a       174     0     7     1    24
 -9.1660337240735890E-01 a       175     0     7     1    25
 -5.5328979593975262E+01 a       176     0     8     1     1
  7.2924471245941035E+01 a       177     0     8     1     2
 -1.8107458619259003E+01 a       178     0     8     1     3
 -4.0450849297378817E+01 a       179     0     8     1     4
  3.7055158281810691E+01 a       180     0     8     1     5
 -3.7630221709336156E+00 a       181     0     8     1     6
  3.4568851151818997E+01 a       182     0     8     1     7
 -5.3609051361710502E+00 a       183     0     8     1     8
  5.2265915961268149E+01 a       184     0     8     1     9
  1.4501025901983139E+01 a       185     0     8     1    10
 -2.2629251992447362E+01 a       186     0     8     1    11
 -2.4977708236900973E+01 a       187     0     8     1    12
 -1.7888911210143032E+01 a       188     0     8     1    13
 -1.0874838125273405E+01 a       189     0     8     1    14
 -3.2999535252653978E+01 a       190     0     8     1    15
  1.8894684914401275E+01 a       191     0     8     1    16
  1.8290528925191069E+01 a       192     0     8     1    17
  2.0012039884884803E+01 a       193     0     8     1    18
  1.8305128194912403E+01 a       194     0     8     1    19
  1.8783971739169125E+01 a       195     0     8     1    20
 -3.9115644349044956E+01 a       196     0     8     1    21
 -2.7821493921941276E+01 a       197     0     8     1    22
 -4.7358219088097961E+01 a       198     0     8     1    23
  8.2657858933966732E+00 a       199     0     8     1    24
 -2.7499262922809120E+01 a       200     0     8     1    25
  1.7102454479663731E+01 a       201     0     9     1     1
 -1.2221338501410367E+01 a       202     0     9     1     2
 -5.8410740255625315E+00 a       203     0     9     1     3
  2.7377640744252353E+01 a       204     0     9     1     4
 -3.3842456924607049E+01 a       205     0     9     1     5
  1.4191620612458035E+01 a       206     0     9     1     6
  7.5525880086717079E+00 a       207     0     9     1     7
  1.2518979747077621E+01 a       208     0     9     1     8
  2.9723073440064699E+01 a       209     0     9     1     9
  1.3328252865637678E+01 a       210     0     9     1    10
  2.4053327233292254E+01 a       211     0     9     1    11
  6.5306024237391881E+01 a       212     0     9     1    12
 -6.2302593172284473E+00 a       213     0     9     1    13
  3.2291801278113006E+01 a       214     0     9     1    14
  2.3571128335763866E+01 a       215     0     9     1    15
 -1.9763189695694379E+01 a       216     0     9     1    16
 -9.6199132900650475E-01 a       217     0     9     1    17
 -6.9103353138150865E+01 a       218     0     9     1    18
 -2.9883375096879017E+00 a       219     0     9     1    19
  1.1963600099819452E+01 a       220     0     9     1    20
 -9.6390546243986674E-01 a       221     0     9     1    21
 -3.4770279606812764E+01 a       222     0     9     1    22
  1.8774507979550567E+01 a       223     0     9     1    23
 -5.0122444024920227E+01 a       224     0     9     1    24
  3.5607821995337687E+01 a       225     0     9     1    25
  7.0730516281667777E+00 a       226     0    10     1     1
 -4.8139587284909799E+00 a       227     0    10     1     2
  1.1442227153292510E+01 a       228     0    10     1     3
  6.4990651486953812E+00 a       229     0    10     1     4
  1.0320217208084051E+01 a       230     0    10     1     5
 -6.2863480030347745E+00 a       231     0    10     1     6
  8.1124790781035472E+00 a       232     0    10     1     7
 -5.4124885402640563E+00 a       233     0    10     1     8
  1.2648014276057756E+01 a       234     0    10     1     9
  8.1798547401374062E+00 a       235     0    10     1    10
  4.0462956014383860E+00 a       236     0    10     1    11
  5.1649420951994260E+00 a       237     0    10     1    12
  2.6004557423370334E+00 a       238     0    10     1    13
 -3.1190410452848279E-03 a       239     0    10     1    14
 -5.9214141122639088E+00 a       240     0    10     1    15
 -2.6268912620863718E+00 a       241     0    10     1    16
  3.0847380398901993E+00 a       242     0    10     1    17
 -1.3826404887444357E+00 a       243     0    10     1    18
  2.2250369214055102E+01 a       244     0    10     1    19
  2.6547034083079510E+00 a       245     0    10     1    20
  3.3761700403333985E+00 a       246     0    10     1    21
  7.1247339344146488E-01 a       247     0    10     1    22
  8.1780010417031868E+00 a       248     0    10     1    23
  2.7931303342845091E+00 a       249     0    10     1    24
 -3.6802586886914912E-01 a       250     0    10     1    25
  1.8170906155722008E+01 a       251     0    11     1     1
 -3.8336040135442204E+01 a       252     0    11     1     2
  2.2620196524482790E+01 a       253     0    11     1     3
  5.7860652398604699E+00 a       254     0    11     1     4
 -7.7059109867142359E+00 a       255     0    11     1     5
  1.2509882814744881E+01 a       256     0    11     1     6
 -1.8041756663534759E+01 a       257     0    11     1     7
  3.6452107871046180E+00 a       258     0    11     1     8
 -2.3556384615008525E+01 a       259     0    11     1     9
 -9.1778459525991760E+00 a       260     0    11     1    10
  1.5255407031559827E+01 a       261     0    11     1    11
  1.4284397861112877E+01 a       262     0    11     1    12
 -8.3625237757820479E+00 a       263     0    11     1    13
  1.3318269060122827E+01 a       264     0    11     1    14
  1.8567458535466077E+01 a       265     0    11     1    15
 -8.8246028379335613E+00 a       266     0    11     1    16
 -6.9255475544725353E+00 a       267     0    11     1    17
 -1.5094945370092105E+01 a       268     0    11     1    18
 -5.7991722767270684E+00 a       269     0    11     1    19
  1.8929806751525549E+00 a       270     0    11     1    20
  1.9401165530247710E+01 a       271     0    11     1    21
  1.8106666825791823E+01 a       272     0    11     1    22
  1.4803958790321255E+01 a       273     0    11     1    23
 -3.1458511338835242E+00 a       274     0    11     1    24
  2.7967067605648513E+01 a       275     0    11     1    25
  2.9096703039546635E-02 a       276     0    12     1     1
 -2.3163925432035555E+00 a       277     0    12     1     2
  6.9045272067702061E+00 a       278     0    12     1     3
 -3.1482614881551898E+00 a       279     0    12     1     4
 -4.0374428380826339E+00 a       280     0    12     1     5
  2.6542718387715842E-02 a       281     0    12     1     6
 -3.7578657509796014E+00 a       282     0    12     1     7
 -2.2654854710555736E+00 a       283     0    12     1     8
  3.3533396209422706E-01 a       284     0    12     1     9
  5.4219242890186718E+00 a       285     0    12     1    10
  3.4818348674078039E+00 a       286     0    12     1    11
 -1.1011348140026021E+01 a       287     0    12     1    12
  4.2717288406011091E+00 a       288     0    12     1    13
  3.1848409547882959E+00 a       289     0    12     1    14
 -1.4719409954654292E+01 a       290     0    12     1    15
  1.4494628644521446E+00 a       291     0    12     1    16
  1.3382821188277598E+01 a       292     0    12     1    17
  7.5872490417022140E+00 a       293     0    12     1    18
  1.9212476042944379E-03 a       294     0    12     1    19
 -6.6434190823531347E+00 a       295     0    12     1    20
 -3.8193264777466318E+00 a       296     0    12     1    21
  8.5780680225097896E+00 a       297     0    12     1    22
 -1.9537180040714546E+01 a       298     0    12     1    23
  9.0964610753928028E+00 a       299     0    12     1    24
 -4.9901120982530642E+00 a       300     0    12     1    25
 -2.0694477268460063E+00 a       301     0    13     1     1
  4.8335577093509343E+00 a       302     0    13     1     2
  2.2361977127960699E+00 a       303     0    13     1     3
  7.9659056911264843E+00 a       304     0    13     1     4
  3.9809968903079113E-01 a       305     0    13     1     5
  2.4616016846349038E+00 a       306     0    13     1     6
  9.3949713239070998E-01 a       307     0    13     1     7
  4.9448091289785046E-01 a       308     0    13     1     8
  3.3466771129862551E+00 a       309     0    13     1     9
 -2.6669849329673481E+00 a       310     0    13     1    10
 -3.2956132508225333E+00 a       311     0    13     1    11
 -2.7395458933408898E+00 a       312     0    13     1    12
 -2.3891843920669036E+00 a       313     0    13     1    13
  5.7571506151824154E+00 a       314     0    13     1    14
 -1.2512640926074170E+00 a       315     0    13     1    15
  5.8628535061422875E+00 a       316     0    13     1    16
 -9.0433737828872396E-01 a       317     0    13     1    17
  5.6556484954410757E-01 a       318     0    13     1    18
 -7.0056756214532312E+00 a       319     0    13     1    19
 -3.0394561106737790E+00 a       320     0    13     1    20
 -9.8630802825488484E-01 a       321     0    13     1    21
  1.6081951069717662E+00 a       322     0    13     1    22
 -5.5342387557473982E-01 a       323     0    13     1    23
  1.4462484996657281E+00 a       324     0    13     1    24
  1.7130942994837228E+00 a       325     0    13     1    25
  5.0175220729418362E+00 a       326     0    14     1     1
 -5.2858944796695980E+01 a       327     0    14     1     2
  6.3209475388064369E+01 a       328     0    14     1     3
 -1.2548675811782436E+01 a       329     0    14     1     4
  5.7813453838738473E+00 a       330     0    14     1     5
  1.7416650307871880E+01 a       331     0    14     1     6
 -2.2062694564336358E+01 a       332     0    14     1     7
 -2.8693735415038826E+00 a       333     0    14     1     8
  8.4648090141829986E+00 a       334     0    14     1     9
 -1.8015855950468470E+01 a       335     0    14     1    10
  2.1854519972687477E+01 a       336     0    14     1    11
  1.9374870641686165E+01 a       337     0    14     1    12
 -3.8560931617027194E+01 a       338     0    14     1    13
  1.9632502205388874E+01 a       339     0    14     1    14
  6.5361701552534104E+00 a       340     0    14     1    15
 -5.1965723765138732E+00 a       341     0    14     1    16
 -1.7314453110160319E+00 a       342     0    14     1    17
 -3.5851551701970159E+01 a       343     0    14     1    18
 -3.0664159874576802E+00 a       344     0    14     1    19
  1.1804471038600299E+01 a       345     0    14     1    20
  1.8648502729227697E+01 a       346     0    14     1    21
  2.7010522364315371E+01 a       347     0    14     1    22
  7.4191260841942430E+00 a       348     0    14     1    23
 -4.9775292797228747E+00 a       349     0    14     1    24
  5.3537710720910248E+01 a       350     0    14     1    25
  1.0235865995762852E+01 a       351     0    15     1     1
 -1.6352216762169203E+01 a       352     0    15     1     2
  1.1408550086098845E+01 a       353     0    15     1     3
 -8.9670119053766957E+00 a       354     0    15     1     4
 -2.6285241854539333E+01 a       355     0    15     1     5
  3.4151391533469564E+00 a       356     0    15     1     6
  5.4676712055582692E+00 a       357     0    15     1     7
 -2.0016109334295667E+01 a       358     0    15     1     8
  1.9102791097045429E+01 a       359     0    15     1     9
  2.4400689161323239E+01 a       360     0    15     1    10
  1.9101998987829720E+01 a       361     0    15     1    11
 -6.7141433519390850E+00 a       362     0    15     1    12
 -1.2885489914338509E+01 a       363     0    15     1    13
  2.4884913180567867E+01 a       364     0    15     1    14
 -3.0778939464323873E+01 a       365     0    15     1    15
 -8.7907553929243898E-01 a       366     0    15     1    16
  3.1377049085155274E+01 a       367     0    15     1    17
 -1.7073884904890591E+01 a       368     0    15     1    18
 -6.3517558268912011E-01 a       369     0    15     1    19
  1.0465900501340808E+00 a       370     0    15     1    20
 -5.5273373024934633E+00 a       371     0    15     1    21
  1.0467624727664681E+01 a       372     0    15     1    22
 -2.7282636970977762E+01 a       373     0    15     1    23
 -2.4548251698253738E+00 a       374     0    15     1    24
  1.9672830217731510E-01 a       375     0    15     1    25
  3.1053948109382679E-01 a       376     0    16     1     1
 -1.8912423297909347E+00 a       377     0    16     1     2
 -2.5312741314525460E+00 a       378     0    16     1     3
 -6.2927505336496017E+00 a       379     0    16     1     4
 -1.6981688591007567E+00 a       380     0    16     1     5
 -2.8780521261212644E+00 a       381     0    16     1     6
 -8.5747936471860431E-01 a       382     0    16     1     7
 -2.7703045673244087E+00 a       383     0    16     1     8
 -1.9461209669529997E+00 a       384     0    16     1     9
  1.5024085437118402E+00 a       385     0    16     1    10
  8.9774431582143688E-01 a       386     0    16     1    11
 -4.7929881901750548E-01 a       387     0    16     1    12
  2.8760659726674698E+00 a       388     0    16     1    13
 -2.9273159267981468E+00 a       389     0    16     1    14
  1.2857087040114863E+00 a       390     0    16     1    15
 -3.3284805901344794E+00 a       391     0    16     1    16
  1.2284994555128528E+00 a       392     0    16     1    17
 -9.6223858369541637E-01 a       393     0    16     1    18
 -4.5705350088036056E-01 a       394     0    16     1    19
  2.0988244720868277E-01 a       395     0    16     1    20
 -1.4952309590789246E+00 a       396     0    16     1    21
 -1.1339229936374127E+00 a       397     0    16     1    22
 -1.1161055794356296E+00 a       398     0    16     1    23
 -2.2233619975924683E+00 a       399     0    16     1    24
 -6.8961600193386707E-01 a       400     0    16     1    25
  2.7898591405760422E+00 a       401     0    17     1     1
  1.3760632214866648E+01 a       402     0    17     1     2
 -2.2825582613237639E+01 a       403     0    17     1     3
  5.8268951444474482E+00 a       404     0    17     1     4
 -1.4598899711163629E+00 a       405     0    17     1     5
 -1.7728645827239102E+00 a       406     0    17     1     6
  3.7904012017693129E+00 a       407     0    17     1     7
  3.9838553039426570E+00 a       408     0    17     1     8
 -1.5466427416781348E+01 a       409     0    17     1     9
  5.1018358873559331E+00 a       410     0    17     1    10
 -5.8041143499074845E+00 a       411     0    17     1    11
 -5.1441925432643600E+00 a       412     0    17     1    12
  1.3520092444659699E+01 a       413     0    17     1    13
 -3.5231726548839517E+00 a       414     0    17     1    14
  1.3953512742627963E+00 a       415     0    17     1    15
  1.6439464771753134E-01 a       416     0    17     1    16
  1.4696385609296336E+00 a       417     0    17     1    17
  1.3178972009816638E+01 a       418     0    17     1    18
  7.6693167751148672E-01 a       419     0    17     1    19
 -3.5057459398384134E+00 a       420     0    17     1    20
 -3.9695430400323852E+00 a       421     0    17     1    21
 -3.7975444898294608E+00 a       422     0    17     1    22
  2.2846461375717173E-01 a       423     0    17     1    23
  1.7178475528040380E+00 a       424     0    17     1    24
 -1.5789682955375989E+01 a       425     0    17     1    25
 -3.4930282527224779E+00 a       426     0    18     1     1
  7.2583263643543576E+00 a       427     0    18     1     2
 -2.0165924170511473E-01 a       428     0    18     1     3
  1.1492114839748414E+01 a       429     0    18     1     4
  7.3554025218671981E+00 a       430     0    18     1     5
 -9.1697903930868585E-01 a       431     0    18     1     6
 -6.1935085784186459E+00 a       432     0    18     1     7
  1.0102773961105891E+01 a       433     0    18     1     8
  3.2568141302554959E-01 a       434     0    18     1     9
 -8.0928429394534511E+00 a       435     0    18     1    10
 -4.7802503995627843E+00 a       436     0    18     1    11
  6.9106616676234864E+00 a       437     0    18     1    12
  8.3889185370649439E+00 a       438     0    18     1    13
 -6.7189680036849513E+00 a       439     0    18     1    14
  9.3400900512975884E+00 a       440     0    18     1    15
  3.5914446258014554E-01 a       441     0    18     1    16
 -4.8857445234501666E+00 a       442     0    18     1    17
  1.5173735952020380E+00 a       443     0    18     1    18
 -2.5198860261253730E-01 a       444     0    18     1    19
 -4.5534807940343054E+00 a       445     0    18     1    20
 -8.4681248826646305E-01 a       446     0    18     1    21
 -7.1946808921939231E+00 a       447     0    18     1    22
  5.2011326683785830E+00 a       448     0    18     1    23
 -8.2336597324236616E-01 a       449     0    18     1    24
  1.6836011136469657E+00 a       450     0    18     1    25
 -1.4468017656678935E+00 a       451     0    19     1     1
  1.2532887120859795E+00 a       452     0    19     1     2
  1.1705594113121511E+00 a       453     0    19     1     3
  3.1836391296070978E+00 a       454     0    19     1     4
 -3.2992946411890531E-02 a       455     0    19     1     5
  1.6523559695829466E+00 a       456     0    19     1     6
 -4.5079717722770662E-01 a       457     0    19     1     7
  1.8705229606972924E+00 a       458     0    19     1     8
  9.9572899205307075E-01 a       459     0    19     1     9
 -1.4343345463907293E+00 a       460     0    19     1    10
 -5.2566164490181810E-01 a       461     0    19     1    11
  3.8417901742417998E-01 a       462     0    19     1    12
 -3.6169740234613523E+00 a       463     0    19     1    13
  1.2204965421064742E+00 a       464     0    19     1    14
 -3.6792049391147263E-01 a       465     0    19     1    15
  2.2823464545857144E+00 a       466     0    19     1    16
 -8.4421982747971247E-01 a       467     0    19     1    17
  4.5657373981138522E-01 a       468     0    19     1    18
  5.3379218283291889E-02 a       469     0    19     1    19
  1.0642478414263590E-01 a       470     0    19     1    20
  1.3996411473570021E+00 a       471     0    19     1    21
  2.4717842725397182E-01 a       472     0    19     1    22
  1.5109818543114035E+00 a       473     0    19     1    23
  1.6033772270623647E-01 a       474     0    19     1    24
  7.6148347717129539E-01 a       475     0    19     1    25
  5.8048967557616939E-02 a       476     0    20     1     1
 -1.4548011908347653E+00 a       477     0    20     1     2
  3.1451207507804180E-01 a       478     0    20     1     3
 -3.2192648330633206E-01 a       479     0    20     1     4
  2.2765975003650976E+00 a       480     0    20     1     5
  9.6344122793210096E-01 a       481     0    20     1     6
 -8.6631051650346380E-01 a       482     0    20     1     7
  3.6860465962151707E+00 a       483     0    20     1     8
 -2.4049807945837194E+00 a       484     0    20     1     9
 -7.9479220704982667E-01 a       485     0    20     1    10
  2.7102399519842452E-01 a       486     0    20     1    11
  2.4286501854239639E-01 a       487     0    20     1    12
 -1.7673803610297021E+00 a       488     0    20     1    13
  1.1060335837075017E+00 a       489     0    20     1    14
 -1.3084618228293947E+00 a       490     0    20     1    15
  9.8863067092379908E-01 a       491     0    20     1    16
  8.1868139703072107E-03 a       492     0    20     1    17
 -4.3292188751255251E-01 a       493     0    20     1    18
  5.2621106639977294E-02 a       494     0    20     1    19
 -5.8177228036730543E-03 a       495     0    20     1    20
  1.1537790841587499E+00 a       496     0    20     1    21
  1.4031609316877096E+00 a       497     0    20     1    22
 -6.3322170719131254E-01 a       498     0    20     1    23
  4.4462038534975762E-01 a       499     0    20     1    24
  1.1360555779933408E+00 a       500     0    20     1    25
  1.4331245742577089E-02 a       501     0    21     1     1
 -9.8902635198101962E-01 a       502     0    21     1     2
 -2.8387146101190358E-01 a       503     0    21     1     3
 -6.4722893016990746E-01 a       504     0    21     1     4
 -1.2726675880702404E-01 a       505     0    21     1     5
  1.4683040744862025E-01 a       506     0    21     1     6
 -5.6669365839985342E-01 a       507     0    21     1     7
 -9.2323618845680366E-01 a       508     0    21     1     8
  2.2887559152538719E+00 a       509     0    21     1     9
  9.2595256322189046E-01 a       510     0    21     1    10
  1.5870769502016679E-01 a       511     0    21     1    11
 -1.1363982269004287E+00 a       512     0    21     1    12
 -5.0616549222766383E-01 a       513     0    21     1    13
 -4.1326459296458712E-01 a       514     0    21     1    14
 -1.4825962921886644E+00 a       515     0    21     1    15
  9.8990995966071429E-02 a       516     0    21     1    16
  1.6555655372416398E+00 a       517     0    21     1    17
  3.8530955150242241E-01 a       518     0    21     1    18
 -2.3292729249055667E-02 a       519     0    21     1    19
  4.7589047660386810E-02 a       520     0    21     1    20
 -1.0869639395126007E+00 a       521     0    21     1    21
  7.4508298066401779E-01 a       522     0    21     1    22
 -8.7871190375778896E-01 a       523     0    21     1    23
 -2.8086400613863682E-01 a       524     0    21     1    24
 -2.1358338943384847E-01 a       525     0    21     1    25
  7.2553561282974866E-01 a       526     0    22     1     1
 -2.5299660530447826E-01 a       527     0    22     1     2
 -2.8419480752368637E-01 a       528     0    22     1     3
 -3.3139429084649991E-01 a       529     0    22     1     4
  4.8040606026369281E-02 a       530     0    22     1     5
