################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.4046006709280048E+00 a       530     0    22     1     5
  3.4131280699705258E+00 a       531     0    22     1     6
  9.3812867669451749E-01 a       532     0    22     1     7
 -7.4040433031658139E+00 a       533     0    22     1     8
  3.7077772034349605E+00 a       534     0    22     1     9
  4.1907502192704689E+00 a       535     0    22     1    10
  7.3526222522645472E+00 a       536     0    22     1    11
  1.4459905565925886E+00 a       537     0    22     1    12
  6.7140425703122464E+00 a       538     0    22     1    13
  1.6552713556117273E+00 a       539     0    22     1    14
  1.3181717658650758E+00 a       540     0    22     1    15
 -1.5856959774218671E+00 a       541     0    22     1    16
 -3.7022200890939096E+00 a       542     0    22     1    17
 -4.7324282451686206E-01 a       543     0    22     1    18
  9.9180058525522963E-01 a       544     0    22     1    19
 -3.2999050270407154E-01 a       545     0    22     1    20
  2.6734410823405033E+00 a       546     0    22     1    21
  3.0540174053542026E+00 a       547     0    22     1    22
  1.8495430649741396E-01 a       548     0    22     1    23
  2.0795108519168290E-01 a       549     0    22     1    24
  1.2586581639054852E+00 a       550     0    22     1    25
 -1.4908396196088511E-01 a       551     0    23     1     1
 -1.0455622123015953E+00 a       552     0    23     1     2
 -5.0880695197569492E-01 a       553     0    23     1     3
 -7.6043061041690752E-01 a       554     0    23     1     4
  9.6758768236952453E-02 a       555     0    23     1     5
  3.0231374555484941E-01 a       556     0    23     1     6
  2.8715897244163990E-01 a       557     0    23     1     7
  2.4218601139510993E+00 a       558     0    23     1     8
  3.4346155920474769E-01 a       559     0    23     1     9
  7.8110824052334471E-01 a       560     0    23     1    10
 -1.4133987263434244E+00 a       561     0    23     1    11
 -6.3745210480434258E-02 a       562     0    23     1    12
  9.8132777213865441E-01 a       563     0    23     1    13
  5.6231541467293289E-01 a       564     0    23     1    14
 -4.6512221489428274E-01 a       565     0    23     1    15
 -5.1507525882393346E-01 a       566     0    23     1    16
 -6.2586096593528817E-01 a       567     0    23     1    17
  1.3792650752583981E+00 a       568     0    23     1    18
 -5.6323780314551097E-01 a       569     0    23     1    19
 -1.9858714335847449E+00 a       570     0    23     1    20
  7.9986682756988881E-01 a       571     0    23     1    21
  5.9000364045500631E-01 a       572     0    23     1    22
 -1.9390113406335636E-02 a       573     0    23     1    23
 -1.0208290860630373E+00 a       574     0    23     1    24
 -1.4019623518855266E+00 a       575     0    23     1    25
 -1.0009551657888202E-01 a       576     0    24     1     1
 -2.1602080413604546E-01 a       577     0    24     1     2
  2.3344454633968989E-02 a       578     0    24     1     3
  4.4862180063540630E-01 a       579     0    24     1     4
  1.8259722795276004E-01 a       580     0    24     1     5
  4.9075753469827697E-02 a       581     0    24     1     6
 -5.3320600972408740E-02 a       582     0    24     1     7
 -6.7745969301709619E-02 a       583     0    24     1     8
  2.4771856430513967E-02 a       584     0    24     1     9
 -4.4308081551371448E-01 a       585     0    24     1    10
 -3.4880606500748362E-01 a       586     0    24     1    11
  1.4760483985397116E-01 a       587     0    24     1    12
 -2.2997815711646272E-01 a       588     0    24     1    13
 -5.3736962209258710E-01 a       589     0    24     1    14
  1.5784644552439775E-01 a       590     0    24     1    15
  5.8156792049788963E-02 a       591     0    24     1    16
  3.8409570297209994E-01 a       592     0    24     1    17
  1.3742183453977128E-02 a       593     0    24     1    18
  2.8755520951011626E-01 a       594     0    24     1    19
 -2.0707360358511653E-01 a       595     0    24     1    20
 -1.9764518071554862E-01 a       596     0    24     1    21
 -3.7380753855143367E-01 a       597     0    24     1    22
 -2.5226406942113470E-02 a       598     0    24     1    23
  5.6998516535550359E-01 a       599     0    24     1    24
  1.6040078369693311E-01 a       600     0    24     1    25
 -1.6288182727641758E+00 a       601     0    25     1     1
 -3.1367879350030776E-02 a       602     0    25     1     2
  1.9508733450287963E+00 a       603     0    25     1     3
 -3.5880461404635149E+00 a       604     0    25     1     4
 -1.1800789193138450E+00 a       605     0    25     1     5
 -2.5250184697045182E+00 a       606     0    25     1     6
 -4.6036908781830937E-01 a       607     0    25     1     7
  4.8797752291065688E+00 a       608     0    25     1     8
 -2.1219122683463896E+00 a       609     0    25     1     9
 -2.8947764210958584E+00 a       610     0    25     1    10
 -4.8588633827560912E+00 a       611     0    25     1    11
 -7.4220748136995940E-01 a       612     0    25     1    12
 -4.4066798104285763E+00 a       613     0    25     1    13
 -6.4293688656735781E-01 a       614     0    25     1    14
 -9.4007055951954310E-01 a       615     0    25     1    15
  9.1268054893106054E-01 a       616     0    25     1    16
  2.5309415818168954E+00 a       617     0    25     1    17
  1.9963922615345786E-01 a       618     0    25     1    18
 -7.5237117643770357E-01 a       619     0    25     1    19
  5.2473527533551956E-01 a       620     0    25     1    20
 -1.5659858158562385E+00 a       621     0    25     1    21
 -2.5858615158995595E+00 a       622     0    25     1    22
 -9.8565830384992142E-02 a       623     0    25     1    23
 -7.5747649542979689E-01 a       624     0    25     1    24
 -1.4279723724755431E+00 a       625     0    25     1    25
  6.1230575221696160E-01 a       626     0    26     1     1
  5.8737917621564639E-01 a       627     0    26     1     2
  4.2976584237795029E-01 a       628     0    26     1     3
  8.0994640862110584E-02 a       629     0    26     1     4
 -3.6221777184128978E-01 a       630     0    26     1     5
 -2.4459300683117396E-01 a       631     0    26     1     6
  4.8128853460937254E-01 a       632     0    26     1     7
 -1.3982161460530553E+00 a       633     0    26     1     8
 -4.9220929622320475E-01 a       634     0    26     1     9
 -9.7033217780210268E-01 a       635     0    26     1    10
  1.1544506639135135E+00 a       636     0    26     1    11
 -5.8462949831935172E-03 a       637     0    26     1    12
 -8.7476093351077244E-01 a       638     0    26     1    13
  7.3860830537824732E-02 a       639     0    26     1    14
 -2.6767127205850594E-01 a       640     0    26     1    15
  2.2234176639648201E-01 a       641     0    26     1    16
  4.0247195263615015E-01 a       642     0    26     1    17
 -2.7843542901504176E-01 a       643     0    26     1    18
  6.2638931502961914E-01 a       644     0    26     1    19
  1.5242619063928069E+00 a       645     0    26     1    20
 -3.3015261713086624E-01 a       646     0    26     1    21
  3.3256686587006473E-01 a       647     0    26     1    22
  1.4048624375648949E-01 a       648     0    26     1    23
  6.6460041459972341E-01 a       649     0    26     1    24
  1.0061378232935985E+00 a       650     0    26     1    25
  4.9620964965968450E-01 a       651     0    27     1     1
 -1.0406340643161089E+01 a       652     0    27     1     2
 -8.0072608884060639E+00 a       653     0    27     1     3
 -1.0137939226335775E+00 a       654     0    27     1     4
 -8.0433341472953526E+00 a       655     0    27     1     5
  1.4082098303053827E+00 a       656     0    27     1     6
  2.0072667327039964E-01 a       657     0    27     1     7
  5.3159554994721612E+00 a       658     0    27     1     8
  4.9748154382467744E+00 a       659     0    27     1     9
  1.0937584993578698E+01 a       660     0    27     1    10
  2.1253817762843252E-02 a       661     0    27     1    11
  1.9980166801679431E+00 a       662     0    27     1    12
 -1.9306882022891931E+00 a       663     0    27     1    13
 -9.3261019380699004E+00 a       664     0    27     1    14
 -4.8115283182566273E+00 a       665     0    27     1    15
  6.9353151918195177E-01 a       666     0    27     1    16
 -5.9922016267586544E+00 a       667     0    27     1    17
  8.4603714181413048E-01 a       668     0    27     1    18
 -1.2107165916468075E+01 a       669     0    27     1    19
 -2.1884965420170846E-01 a       670     0    27     1    20
  3.5089431343007691E+00 a       671     0    27     1    21
  3.1291856502916158E+00 a       672     0    27     1    22
  9.9274670865293357E-01 a       673     0    27     1    23
  6.5593851959683978E+00 a       674     0    27     1    24
  2.8357833603726816E+00 a       675     0    27     1    25
 -1.8696133256342609E+00 a       676     0    28     1     1
  1.0989884187161197E+01 a       677     0    28     1     2
  5.3258030194801416E+00 a       678     0    28     1     3
  8.3047460634004722E+00 a       679     0    28     1     4
  3.4570407519253571E-01 a       680     0    28     1     5
  5.5892768901565826E-01 a       681     0    28     1     6
 -4.3489480489901053E+00 a       682     0    28     1     7
 -6.0018727471765470E+00 a       683     0    28     1     8
 -4.2072882209414200E+00 a       684     0    28     1     9
 -1.8946906886607815E+00 a       685     0    28     1    10
  7.1410452754671754E+00 a       686     0    28     1    11
  5.5744421891104690E-01 a       687     0    28     1    12
  3.0440416800338177E+00 a       688     0    28     1    13
 -3.7868717538203702E+00 a       689     0    28     1    14
  7.2790556564644038E-01 a       690     0    28     1    15
  1.5585964468416338E+00 a       691     0    28     1    16
 -4.0136561996959880E-01 a       692     0    28     1    17
  1.2490415225650565E+01 a       693     0    28     1    18
 -1.7242451351357793E+00 a       694     0    28     1    19
 -6.1124451121716694E+00 a       695     0    28     1    20
 -3.3312432704489070E+00 a       696     0    28     1    21
 -1.0367400416035903E-01 a       697     0    28     1    22
 -5.8490138928154458E+00 a       698     0    28     1    23
  4.1581577701943147E+00 a       699     0    28     1    24
 -5.7143751501502915E-02 a       700     0    28     1    25
  4.1981949917738826E-01 a       701     0    29     1     1
  5.6818026437601681E+00 a       702     0    29     1     2
  2.4535262099490400E+00 a       703     0    29     1     3
  1.8684165034339022E+00 a       704     0    29     1     4
  2.7271832311871926E+00 a       705     0    29     1     5
 -1.7163670068116235E+00 a       706     0    29     1     6
  2.1860956915568535E+00 a       707     0    29     1     7
 -1.5868398718894774E+00 a       708     0    29     1     8
 -2.0976064169011188E+00 a       709     0    29     1     9
 -1.8351684876435193E+00 a       710     0    29     1    10
 -5.1650777018691341E-01 a       711     0    29     1    11
  2.7992007257668083E-01 a       712     0    29     1    12
  3.2366768622500923E+00 a       713     0    29     1    13
  6.9410677704885915E+00 a       714     0    29     1    14
  2.1704704073124739E+00 a       715     0    29     1    15
  8.7949783600049225E-01 a       716     0    29     1    16
  1.4935259666348983E+00 a       717     0    29     1    17
 -1.0678382515911660E+00 a       718     0    29     1    18
  4.2154057078100369E+00 a       719     0    29     1    19
  2.4652759534843097E-01 a       720     0    29     1    20
 -9.4164652305345786E-01 a       721     0    29     1    21
 -6.5396173848547319E+00 a       722     0    29     1    22
 -1.7616486510754554E+00 a       723     0    29     1    23
 -5.6307357850779161E-01 a       724     0    29     1    24
  4.2152585366485584E-01 a       725     0    29     1    25
  1.9335929678251207E+00 a       726     0    30     1     1
 -3.9951616574806730E+00 a       727     0    30     1     2
 -4.5182868849522040E-01 a       728     0    30     1     3
 -6.1227742195094335E+00 a       729     0    30     1     4
 -2.7224895918363496E+00 a       730     0    30     1     5
  2.4442225462356699E+00 a       731     0    30     1     6
 -1.9562976984981102E+00 a       732     0    30     1     7
  1.7193438663811564E+00 a       733     0    30     1     8
 -6.1233877219839217E-01 a       734     0    30     1     9
  2.2941346730392200E+00 a       735     0    30     1    10
 -1.6112191208395130E+00 a       736     0    30     1    11
  8.0582546437103530E-01 a       737     0    30     1    12
 -4.2337501640818616E+00 a       738     0    30     1    13
 -6.8169853357517995E-01 a       739     0    30     1    14
 -1.4917630049191144E+00 a       740     0    30     1    15
 -5.1518231905319700E-01 a       741     0    30     1    16
 -3.6983974076850729E-01 a       742     0    30     1    17
 -1.8142438963131373E+00 a       743     0    30     1    18
 -2.2916513291355951E+00 a       744     0    30     1    19
 -1.4984607786328991E-01 a       745     0    30     1    20
  7.1743801922849182E-02 a       746     0    30     1    21
  1.7124757650982809E+00 a       747     0    30     1    22
  1.2584820626261166E+00 a       748     0    30     1    23
 -2.9802793634675667E-01 a       749     0    30     1    24
  8.1411277162885831E-01 a       750     0    30     1    25
  1.2757705512517761E+00 b       751     1     1
  1.1911062335297267E+00 b       752     1     2
  4.5428261908264633E-01 b       753     1     3
 -1.9588032362202328E+00 b       754     1     4
  1.5787021855462551E+00 b       755     1     5
  7.4371348751485016E+00 b       756     1     6
  2.2285699258605645E+00 b       757     1     7
 -1.3819395955701974E+00 b       758     1     8
 -2.4086728808217706E-01 b       759     1     9
  1.4017717000095964E+00 b       760     1    10
  8.3182210309607929E-01 b       761     1    11
  7.1586238976792643E-02 b       762     1    12
 -1.9798677490253008E-01 b       763     1    13
  7.2990649381091943E-01 b       764     1    14
 -1.3027955766762158E+00 b       765     1    15
  1.5301543609931647E+00 b       766     1    16
  1.5728130916371559E+00 b       767     1    17
  1.3853225091816292E+00 b       768     1    18
 -6.2283989296819020E-01 b       769     1    19
 -1.7313519111886104E+00 b       770     1    20
 -1.9365544011327899E-02 b       771     1    21
 -2.8881281405681275E-01 b       772     1    22
 -3.1953227276715596E-01 b       773     1    23
 -6.0293517760504023E-01 b       774     1    24
 -2.4293905660722923E-01 b       775     1    25
 -9.1146793457905206E-01 a       776     1     1     2     1
  2.4767377859134512E+00 a       777     1     1     2     2
  1.7854678619281181E+00 a       778     1     1     2     3
  1.2640679789667381E-01 a       779     1     1     2     4
 -7.3252180962059876E-01 a       780     1     1     2     5
 -1.1062162923392724E+00 a       781     1     1     2     6
 -6.9471412620842854E-01 a       782     1     1     2     7
  8.6490464554813729E-01 a       783     1     1     2     8
  1.7257586717100970E-01 a       784     1     1     2     9
 -8.4995567333682742E-01 a       785     1     1     2    10
  2.7230096452472041E-01 a       786     1     1     2    11
  1.1515260348903520E+00 a       787     1     1     2    12
  3.4142349264369415E-01 a       788     1     1     2    13
 -3.5809229799052089E-01 a       789     1     1     2    14
 -2.2182925337386716E-01 a       790     1     1     2    15
 -2.5754461022047559E-01 a       791     1     1     2    16
  6.2668630671357528E-01 a       792     1     1     2    17
 -7.1131805782558744E-01 a       793     1     1     2    18
  5.6941440673362442E-01 a       794     1     1     2    19
  1.7811425341264930E+00 a       795     1     1     2    20
 -1.0059826228052140E+00 a       796     1     1     2    21
 -1.0209922224318544E+00 a       797     1     1     2    22
 -5.9163128754465333E-02 a       798     1     1     2    23
  2.9225475140124915E+00 a       799     1     1     2    24
 -8.6108233849546467E-01 a       800     1     1     2    25
 -3.2034382281707624E-01 a       801     1     2     2     1
  5.4636518302158266E-03 a       802     1     2     2     2
  1.5045675897218929E+00 a       803     1     2     2     3
 -2.9537110320026509E-03 a       804     1     2     2     4
  1.6900001030112914E+00 a       805     1     2     2     5
  3.9997339225588090E-02 a       806     1     2     2     6
  4.4048150645272993E-01 a       807     1     2     2     7
  1.3190683729824429E-01 a       808     1     2     2     8
 -5.2347146704821657E-01 a       809     1     2     2     9
  1.0323604121911667E+00 a       810     1     2     2    10
 -1.6463599129695830E+00 a       811     1     2     2    11
 -1.7689920373475621E+00 a       812     1     2     2    12
  7.5936769117203329E-01 a       813     1     2     2    13
  1.6081541403578066E+00 a       814     1     2     2    14
 -1.0635347506359680E+00 a       815     1     2     2    15
 -4.9802991995266455E-01 a       816     1     2     2    16
  2.0188553107811709E-02 a       817     1     2     2    17
  2.2164023109990016E-01 a       818     1     2     2    18
 -2.6708060407804995E-01 a       819     1     2     2    19
 -8.7200496247646631E-01 a       820     1     2     2    20
 -5.3105122431662088E-01 a       821     1     2     2    21
 -6.2354592788590546E-01 a       822     1     2     2    22
  4.7286144660285612E-01 a       823     1     2     2    23
 -1.1800664248373056E+00 a       824     1     2     2    24
  1.6590525108422400E+00 a       825     1     2     2    25
 -2.6728107664494077E-01 a       826     1     3     2     1
 -2.4585812845845481E-01 a       827     1     3     2     2
 -2.2865471713782290E+00 a       828     1     3     2     3
 -5.5093860942624340E-01 a       829     1     3     2     4
 -4.7708031707987009E-01 a       830     1     3     2     5
 -1.6338351232404322E+00 a       831     1     3     2     6
  4.3132466799286684E-01 a       832     1     3     2     7
  3.9674658345955044E-01 a       833     1     3     2     8
  7.0183185877919929E-01 a       834     1     3     2     9
 -9.3791814095952297E-01 a       835     1     3     2    10
  2.6218793975122794E+00 a       836     1     3     2    11
 -6.2940642310531292E-01 a       837     1     3     2    12
  7.0786546324497746E-01 a       838     1     3     2    13
  1.4050356253663165E+00 a       839     1     3     2    14
  1.3521046545634061E+00 a       840     1     3     2    15
  1.0116434563006409E+00 a       841     1     3     2    16
  1.4718820125587186E+00 a       842     1     3     2    17
 -8.0257607542752574E-02 a       843     1     3     2    18
  5.5643166253030685E-01 a       844     1     3     2    19
  7.8997794792415166E-01 a       845     1     3     2    20
  3.7118397292094779E-01 a       846     1     3     2    21
  2.9214360273203952E+00 a       847     1     3     2    22
 -1.1375850214209982E+00 a       848     1     3     2    23
  2.7606978662939552E-01 a       849     1     3     2    24
 -1.6859043847254256E+00 a       850     1     3     2    25
  8.7547377633766954E-01 a       851     1     4     2     1
 -6.9012809116338314E-01 a       852     1     4     2     2
 -1.1494389527408752E-01 a       853     1     4     2     3
 -5.0005958237017500E-01 a       854     1     4     2     4
 -1.5532933949598147E+00 a       855     1     4     2     5
  6.3293153011744119E-01 a       856     1     4     2     6
  2.9350944751141333E-01 a       857     1     4     2     7
 -2.6859354598433544E-01 a       858     1     4     2     8
 -3.7737965840398929E-01 a       859     1     4     2     9
  3.6364836305422427E-01 a       860     1     4     2    10
 -1.3672615936826042E+00 a       861     1     4     2    11
 -4.2055569143566703E-03 a       862     1     4     2    12
 -7.9549581353812404E-01 a       863     1     4     2    13
  1.1573685874375321E+00 a       864     1     4     2    14
  1.0732699581926544E+00 a       865     1     4     2    15
 -3.0935796534157339E-01 a       866     1     4     2    16
  5.6040543985248348E-01 a       867     1     4     2    17
  1.1900224892495250E+00 a       868     1     4     2    18
  9.7833889345845004E-01 a       869     1     4     2    19
 -1.0465896626744009E+00 a       870     1     4     2    20
 -2.7832973090114194E-01 a       871     1     4     2    21
  1.5165047756737879E+00 a       872     1     4     2    22
  3.0827014064318026E-01 a       873     1     4     2    23
 -4.7065257143901296E-01 a       874     1     4     2    24
  4.5930465237831342E-01 a       875     1     4     2    25
 -2.1934850957925751E+00 a       876     1     5     2     1
  1.8942761646267701E+00 a       877     1     5     2     2
  6.6320218887183702E-01 a       878     1     5     2     3
  1.0826343032760379E+00 a       879     1     5     2     4
 -6.8352363720842357E-01 a       880     1     5     2     5
  2.6327793959122965E+00 a       881     1     5     2     6
 -1.3927090959290749E+00 a       882     1     5     2     7
 -1.8335908311461266E+00 a       883     1     5     2     8
 -9.4259210061378912E-02 a       884     1     5     2     9
 -1.6488340568970805E+00 a       885     1     5     2    10
  2.9787883169042964E+00 a       886     1     5     2    11
 -7.2284586802195117E-01 a       887     1     5     2    12
 -2.0996574450283259E-01 a       888     1     5     2    13
  2.4037557495382909E+00 a       889     1     5     2    14
 -3.1737292545346714E+00 a       890     1     5     2    15
 -2.3053505958779557E+00 a       891     1     5     2    16
 -5.0493074772521063E-01 a       892     1     5     2    17
 -2.1069161623393868E+00 a       893     1     5     2    18
 -4.7005072493472683E-01 a       894     1     5     2    19
  8.9984148204307479E-01 a       895     1     5     2    20
 -1.8067062471614999E+00 a       896     1     5     2    21
 -3.2816424034030103E+00 a       897     1     5     2    22
  2.1950735444997664E+00 a       898     1     5     2    23
  1.8523264606403558E+00 a       899     1     5     2    24
 -7.6352576328438626E-01 a       900     1     5     2    25
  9.7319657292875528E-01 a       901     1     6     2     1
 -9.8102328829752977E-02 a       902     1     6     2     2
 -4.3212660388950874E-01 a       903     1     6     2     3
  1.4543052548034918E+00 a       904     1     6     2     4
  6.6966398283590913E-03 a       905     1     6     2     5
  4.4401259680299998E-01 a       906     1     6     2     6
 -1.1707962947788380E+00 a       907     1     6     2     7
  4.8881559185463210E+00 a       908     1     6     2     8
  1.0518626789988776E+00 a       909     1     6     2     9
  6.1858427135175420E-01 a       910     1     6     2    10
  5.4811209511799297E-01 a       911     1     6     2    11
  5.3165793961161556E-01 a       912     1     6     2    12
  7.6795884318269451E-03 a       913     1     6     2    13
 -5.2328634096585436E-01 a       914     1     6     2    14
 -5.4206807063580970E-02 a       915     1     6     2    15
 -1.7316708990796442E-02 a       916     1     6     2    16
 -2.9096473595228811E-01 a       917     1     6     2    17
  4.4203035841283594E-01 a       918     1     6     2    18
  4.8415386270922461E-01 a       919     1     6     2    19
 -3.3000839267279081E-01 a       920     1     6     2    20
  5.8476915885165559E-01 a       921     1     6     2    21
  1.4408822658259132E-01 a       922     1     6     2    22
  1.4328476029711629E-01 a       923     1     6     2    23
  6.6543084486605664E-01 a       924     1     6     2    24
  1.4812841947625999E-02 a       925     1     6     2    25
  4.5178366847690160E-01 a       926     1     7     2     1
  1.5197419639850637E-01 a       927     1     7     2     2
 -1.4520404640106606E+00 a       928     1     7     2     3
  6.2479015870090848E-01 a       929     1     7     2     4
  6.3305437745708815E-01 a       930     1     7     2     5
 -1.9258566738356537E+00 a       931     1     7     2     6
  1.1164664483182511E+00 a       932     1     7     2     7
 -6.5133777760916534E-01 a       933     1     7     2     8
  9.8773078259729619E-01 a       934     1     7     2     9
 -6.6112672570825293E-01 a       935     1     7     2    10
  5.4913432698891131E-02 a       936     1     7     2    11
  2.4560982944984416E-01 a       937     1     7     2    12
 -2.7828455324755591E-01 a       938     1     7     2    13
  5.7849515292728093E-01 a       939     1     7     2    14
  1.7579786407416484E-01 a       940     1     7     2    15
  1.0824792114814741E+00 a       941     1     7     2    16
  6.9627782306152164E-01 a       942     1     7     2    17
  2.2099202289779725E+00 a       943     1     7     2    18
  2.4670295736283696E-01 a       944     1     7     2    19
  6.5591867196547360E-01 a       945     1     7     2    20
 -5.8033916869857517E-02 a       946     1     7     2    21
  1.6418805185655678E+00 a       947     1     7     2    22
 -1.1324723811737518E+00 a       948     1     7     2    23
 -1.9325029892450236E+00 a       949     1     7     2    24
 -1.3267522594596737E+00 a       950     1     7     2    25
  2.9606973706794526E+00 a       951     1     8     2     1
  1.4017034140981899E-02 a       952     1     8     2     2
 -8.8381768708027586E-01 a       953     1     8     2     3
  9.8670573993654798E-01 a       954     1     8     2     4
 -2.6635269334939364E+00 a       955     1     8     2     5
  1.1336799238982544E+00 a       956     1     8     2     6
 -2.1970855526035940E-01 a       957     1     8     2     7
 -8.8950929781391919E-01 a       958     1     8     2     8
  6.6113491854243611E-01 a       959     1     8     2     9
  1.0157698574925653E+00 a       960     1     8     2    10
 -8.5190005169337946E-01 a       961     1     8     2    11
  7.5179273969964311E-01 a       962     1     8     2    12
 -8.6656785627811331E-02 a       963     1     8     2    13
  3.9648126023250402E-01 a       964     1     8     2    14
  2.1545200757580325E+00 a       965     1     8     2    15
  1.8270003475733729E+00 a       966     1     8     2    16
 -3.0816800223688057E-01 a       967     1     8     2    17
  8.4611592690148077E-02 a       968     1     8     2    18
  1.4691780011305340E+00 a       969     1     8     2    19
 -1.2813042000958161E+00 a       970     1     8     2    20
  5.9138884926975543E-01 a       971     1     8     2    21
  1.9204596137894783E+00 a       972     1     8     2    22
 -1.4105799853136534E+00 a       973     1     8     2    23
  5.6190309777675251E-01 a       974     1     8     2    24
 -1.3247907111496907E-01 a       975     1     8     2    25
  8.2831495176355019E-01 a       976     1     9     2     1
 -1.7961761724073393E+00 a       977     1     9     2     2
 -5.1545910167737139E+00 a       978     1     9     2     3
 -3.3267508944214064E+00 a       979     1     9     2     4
 -5.3587788272626957E-01 a       980     1     9     2     5
 -1.9168252635884113E+00 a       981     1     9     2     6
 -2.1086053671990386E+00 a       982     1     9     2     7
 -5.1325070192147892E-01 a       983     1     9     2     8
  2.0363713888328080E-01 a       984     1     9     2     9
 -6.2275502855242880E-02 a       985     1     9     2    10
 -3.1540336946703933E+00 a       986     1     9     2    11
  1.4201061557160026E+00 a       987     1     9     2    12
  1.7783510079574183E-01 a       988     1     9     2    13
  1.7169808645674995E+00 a       989     1     9     2    14
 -4.5541895360589661E-02 a       990     1     9     2    15
  3.4890440723878625E-02 a       991     1     9     2    16
 -5.7069789964039719E-01 a       992     1     9     2    17
 -2.5841127764565497E-01 a       993     1     9     2    18
 -3.7123053874255807E-01 a       994     1     9     2    19
 -1.1743966585563121E+00 a       995     1     9     2    20
  1.5938385133642519E+00 a       996     1     9     2    21
 -1.2277660728343580E+00 a       997     1     9     2    22
 -1.4227282405045414E+00 a       998     1     9     2    23
 -3.3180291192772606E+00 a       999     1     9     2    24
  9.9789099797068426E-01 a      1000     1     9     2    25
  1.3410763426916759E+00 a      1001     1    10     2     1
  3.4934935940839386E-02 a      1002     1    10     2     2
  1.1592664592230091E+00 a      1003     1    10     2     3
  3.9297214591263774E-01 a      1004     1    10     2     4
  1.1241890523019207E+00 a      1005     1    10     2     5
 -1.0208982959216608E+00 a      1006     1    10     2     6
 -8.2320454292949496E-01 a      1007     1    10     2     7
  1.5343990224140094E+00 a      1008     1    10     2     8
 -1.2923017569055593E+00 a      1009     1    10     2     9
 -3.4291423489378761E+00 a      1010     1    10     2    10
 -2.1989282819609786E+00 a      1011     1    10     2    11
 -4.6217435266176637E-01 a      1012     1    10     2    12
  3.4872057548178943E+00 a      1013     1    10     2    13
 -2.1047666227007702E+00 a      1014     1    10     2    14
  1.1927239196117247E+00 a      1015     1    10     2    15
 -3.8060038820737352E-01 a      1016     1    10     2    16
 -1.1113098114799502E+00 a      1017     1    10     2    17
 -7.9927736800734384E-01 a      1018     1    10     2    18
  5.4722092380319032E-01 a      1019     1    10     2    19
  1.7227797176442775E-01 a      1020     1    10     2    20
 -7.0079015323154331E-02 a      1021     1    10     2    21
 -1.9611085336933101E+00 a      1022     1    10     2    22
 -1.2415071900172188E+00 a      1023     1    10     2    23
 -1.7101536739014138E+00 a      1024     1    10     2    24
  1.3570752724104157E-01 a      1025     1    10     2    25
 -1.1562632972555217E-01 a      1026     1    11     2     1
  1.0596598093658019E-01 a      1027     1    11     2     2
  5.3284957190593762E-01 a      1028     1    11     2     3
 -3.7227602327151560E-01 a      1029     1    11     2     4
 -3.7664565928325178E-01 a      1030     1    11     2     5
  1.3751516207461436E+00 a      1031     1    11     2     6
  4.5409866786025521E-01 a      1032     1    11     2     7
 -3.5654461099617135E-01 a      1033     1    11     2     8
 -3.4361399875133680E-01 a      1034     1    11     2     9
  9.2792725742228821E-01 a      1035     1    11     2    10
  1.7601706555224550E+00 a      1036     1    11     2    11
  2.6080876879005829E-02 a      1037     1    11     2    12
 -3.2330535383623155E-01 a      1038     1    11     2    13
  1.0557663696432307E+00 a      1039     1    11     2    14
  2.9016844717782386E-01 a      1040     1    11     2    15
  1.4879980743391510E+00 a      1041     1    11     2    16
  4.5363650571485714E-01 a      1042     1    11     2    17
 -3.5810776261928529E-01 a      1043     1    11     2    18
 -5.5124326898779752E-01 a      1044     1    11     2    19
  9.3063892759918310E-01 a      1045     1    11     2    20
  1.0141465096082811E+00 a      1046     1    11     2    21
  9.5925951425197109E-01 a      1047     1    11     2    22
 -3.5327414848514898E+00 a      1048     1    11     2    23
  2.2674629861784576E-01 a      1049     1    11     2    24
 -5.9721688163540221E-01 a      1050     1    11     2    25
 -4.0776775666515530E-01 a      1051     1    12     2     1
 -4.3737147353879235E-01 a      1052     1    12     2     2
  4.8955209316584658E-01 a      1053     1    12     2     3
  2.8671487403745952E+00 a      1054     1    12     2     4
 -1.7801367964651147E+00 a      1055     1    12     2     5
 -9.1381729281783974E-01 a      1056     1    12     2     6
 -3.7963060192770492E+00 a      1057     1    12     2     7
  1.7784971157715241E+00 a      1058     1    12     2     8
 -1.5478826671643928E+00 a      1059     1    12     2     9
  1.1787681537535939E+00 a      1060     1    12     2    10
  2.7747481609466078E+00 a      1061     1    12     2    11
 -4.4679850659704687E+00 a      1062     1    12     2    12
  8.1090281963832955E-01 a      1063     1    12     2    13
 -1.6936164050121039E-01 a      1064     1    12     2    14
  4.5581527402973532E-01 a      1065     1    12     2    15
 -3.6829204143796237E+00 a      1066     1    12     2    16
 -1.9620062028044694E+00 a      1067     1    12     2    17
 -2.0613349466429556E+00 a      1068     1    12     2    18
  1.4645732688340811E+00 a      1069     1    12     2    19
  1.6747611444896422E+00 a      1070     1    12     2    20
