################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.4564242753838696E-01 a       531     0    22     1     6
 -2.7044728064336088E+00 a       532     0    22     1     7
  1.9040182696693584E+00 a       533     0    22     1     8
  2.1267548944424646E+00 a       534     0    22     1     9
  4.4941904432580362E+00 a       535     0    22     1    10
  7.0097654175322266E-02 a       536     0    22     1    11
  4.4323115338952350E+00 a       537     0    22     1    12
 -6.9529873218331539E-01 a       538     0    22     1    13
 -6.7224430162347648E-01 a       539     0    22     1    14
  5.0865397201887479E+00 a       540     0    22     1    15
 -3.4449701739426359E+00 a       541     0    22     1    16
  2.7856771928696986E+00 a       542     0    22     1    17
 -1.6877723140029799E+00 a       543     0    22     1    18
  2.8930222817394480E-02 a       544     0    22     1    19
  2.6955150662143335E+00 a       545     0    22     1    20
  5.2312210765784217E-01 a       546     0    22     1    21
 -1.0356847301362722E+00 a       547     0    22     1    22
  1.1000611712468473E+00 a       548     0    22     1    23
  3.4955228669735936E+00 a       549     0    22     1    24
 -1.2468825465631084E+00 a       550     0    22     1    25
  6.0241069434885421E-03 a       551     0    23     1     1
 -9.5863157776719909E-01 a       552     0    23     1     2
 -2.7966452336243230E-01 a       553     0    23     1     3
  7.3710089270307269E-02 a       554     0    23     1     4
 -1.0551605327516055E-02 a       555     0    23     1     5
  2.0685975676791582E-01 a       556     0    23     1     6
 -8.3141645919162332E-01 a       557     0    23     1     7
  1.2067969035083002E+00 a       558     0    23     1     8
 -1.0264693972674707E-01 a       559     0    23     1     9
 -2.4909155418317561E+00 a       560     0    23     1    10
 -6.1282266896124471E-01 a       561     0    23     1    11
  4.3794944506862005E-01 a       562     0    23     1    12
 -4.9771676080852445E-01 a       563     0    23     1    13
 -2.8929933906518396E-01 a       564     0    23     1    14
  1.2164230971628294E+00 a       565     0    23     1    15
  1.1814021476239618E+00 a       566     0    23     1    16
  1.6351904653062523E+00 a       567     0    23     1    17
 -1.0513622871340116E-01 a       568     0    23     1    18
  1.0644906637713578E+00 a       569     0    23     1    19
 -5.1538494227562237E-01 a       570     0    23     1    20
  4.5045172096453101E-01 a       571     0    23     1    21
  2.7968291830201603E-01 a       572     0    23     1    22
 -3.0838057329106400E-01 a       573     0    23     1    23
  1.2092110838372350E+00 a       574     0    23     1    24
  1.3060572631480866E-01 a       575     0    23     1    25
 -6.8439332806249586E-01 a       576     0    24     1     1
  2.4435928957947577E+00 a       577     0    24     1     2
  9.7819911182776320E-01 a       578     0    24     1     3
 -3.6192305408683861E-01 a       579     0    24     1     4
  2.5103399204959871E+00 a       580     0    24     1     5
  2.8471818125344955E-01 a       581     0    24     1     6
  2.7274806075610047E-01 a       582     0    24     1     7
  2.5161064857409832E+00 a       583     0    24     1     8
 -8.6340116911225906E-01 a       584     0    24     1     9
 -2.5704583804461212E+00 a       585     0    24     1    10
  1.1129099093505943E+00 a       586     0    24     1    11
  1.6699526456845228E+00 a       587     0    24     1    12
  5.6845767439363692E-01 a       588     0    24     1    13
 -1.1232416135083370E+00 a       589     0    24     1    14
 -4.9918702892420743E+00 a       590     0    24     1    15
  1.7200820448946164E+00 a       591     0    24     1    16
 -2.9412937622200737E+00 a       592     0    24     1    17
  6.3873395238838115E-01 a       593     0    24     1    18
  6.4869337943056193E-01 a       594     0    24     1    19
  8.4097294829341931E-02 a       595     0    24     1    20
  5.5291265331031625E-01 a       596     0    24     1    21
 -1.1906888317174253E+00 a       597     0    24     1    22
  2.2110357669830645E+00 a       598     0    24     1    23
  3.7748171442764429E+00 a       599     0    24     1    24
  1.9463213814927012E+00 a       600     0    24     1    25
  1.1063786490219942E+00 a       601     0    25     1     1
  1.0639991710107721E+00 a       602     0    25     1     2
 -9.3427383808868469E-01 a       603     0    25     1     3
 -1.6266785060664982E-01 a       604     0    25     1     4
  7.0245983743426643E-01 a       605     0    25     1     5
  5.2835620285481144E-01 a       606     0    25     1     6
  1.4240599206743716E+00 a       607     0    25     1     7
 -9.1841303648174322E-01 a       608     0    25     1     8
 -8.9949512646018315E-01 a       609     0    25     1     9
 -3.0021276632921290E+00 a       610     0    25     1    10
  3.8556492171703483E-01 a       611     0    25     1    11
 -2.8705474113001270E+00 a       612     0    25     1    12
  3.5783408910513131E-01 a       613     0    25     1    13
  9.1619843135110224E-01 a       614     0    25     1    14
 -2.8409687264371106E+00 a       615     0    25     1    15
  2.5491503276045182E+00 a       616     0    25     1    16
 -7.3469890370758884E-01 a       617     0    25     1    17
  5.6472312693103199E-01 a       618     0    25     1    18
  1.1418293461545650E+00 a       619     0    25     1    19
 -1.1352681789473771E+00 a       620     0    25     1    20
 -2.7388215092347318E-01 a       621     0    25     1    21
  5.8372476346647706E-01 a       622     0    25     1    22
 -1.2418060655613408E+00 a       623     0    25     1    23
 -2.3194950392997780E+00 a       624     0    25     1    24
  5.0394977766748938E-01 a       625     0    25     1    25
  7.2814437320255956E-02 a       626     0    26     1     1
 -2.0556708093548952E+00 a       627     0    26     1     2
 -3.6785844310760918E-01 a       628     0    26     1     3
  1.2105263177897965E-01 a       629     0    26     1     4
 -3.0397446255431442E+00 a       630     0    26     1     5
 -9.8779575905688199E-02 a       631     0    26     1     6
  1.9165190889266609E-01 a       632     0    26     1     7
 -1.0954116867769608E+00 a       633     0    26     1     8
  1.2557113233496764E+00 a       634     0    26     1     9
  1.5695973029234631E+00 a       635     0    26     1    10
 -7.1020809660108952E-01 a       636     0    26     1    11
 -1.2672047290868766E+00 a       637     0    26     1    12
 -7.0832608102475825E-02 a       638     0    26     1    13
 -2.6596764374479578E-02 a       639     0    26     1    14
  3.0505079026161743E+00 a       640     0    26     1    15
 -8.2580868550068831E-01 a       641     0    26     1    16
  2.1385454903875014E+00 a       642     0    26     1    17
 -6.8122645142365523E-01 a       643     0    26     1    18
 -1.4660658083196545E+00 a       644     0    26     1    19
 -6.8037538312515811E-01 a       645     0    26     1    20
 -2.9076122047004760E-01 a       646     0    26     1    21
  1.3890232610169768E+00 a       647     0    26     1    22
 -1.1804774439404762E+00 a       648     0    26     1    23
 -2.7405359692483375E+00 a       649     0    26     1    24
 -1.8002382678781688E+00 a       650     0    26     1    25
 -9.9477396473594248E-01 a       651     0    27     1     1
  1.1257129512530542E+01 a       652     0    27     1     2
  1.1577282664259607E+00 a       653     0    27     1     3
 -2.2440082003836809E-01 a       654     0    27     1     4
 -1.5919957657230350E+01 a       655     0    27     1     5
 -1.2367678571074094E+01 a       656     0    27     1     6
  6.1367258522885964E+00 a       657     0    27     1     7
 -1.1989439418233635E+01 a       658     0    27     1     8
  8.3279687962319793E-01 a       659     0    27     1     9
 -2.3474368974343676E+01 a       660     0    27     1    10
 -2.2099985417127317E+00 a       661     0    27     1    11
 -7.3734591517006365E+00 a       662     0    27     1    12
  8.2169350207052414E+00 a       663     0    27     1    13
  5.9837097669869550E+00 a       664     0    27     1    14
 -3.2694188898766953E+01 a       665     0    27     1    15
  2.1269365600729007E+00 a       666     0    27     1    16
  8.9369122906370162E+00 a       667     0    27     1    17
 -1.8426028941904434E+01 a       668     0    27     1    18
  7.3451959503859410E+00 a       669     0    27     1    19
 -3.6275329481744385E+00 a       670     0    27     1    20
  2.9255395673935219E-01 a       671     0    27     1    21
  1.1147865420432556E+01 a       672     0    27     1    22
 -2.3861558746350591E+00 a       673     0    27     1    23
 -9.3490663869241200E+00 a       674     0    27     1    24
 -1.4719838940074650E+01 a       675     0    27     1    25
  1.7433513625342503E+00 a       676     0    28     1     1
  5.1292371442429099E+00 a       677     0    28     1     2
  5.8327189573838494E+00 a       678     0    28     1     3
 -1.1217883664938308E+00 a       679     0    28     1     4
  2.6188661450417499E+01 a       680     0    28     1     5
  8.8748409853583787E+00 a       681     0    28     1     6
  5.7387311632240889E+00 a       682     0    28     1     7
 -2.0385117388499570E+01 a       683     0    28     1     8
  5.3801554320085843E-01 a       684     0    28     1     9
 -2.6847370234539225E+00 a       685     0    28     1    10
  3.2568970644534381E+00 a       686     0    28     1    11
  2.3250438201097254E+00 a       687     0    28     1    12
 -9.9651367123756334E+00 a       688     0    28     1    13
  2.6260390438641656E+00 a       689     0    28     1    14
 -3.2517675249782596E+00 a       690     0    28     1    15
 -1.6376121524465983E+01 a       691     0    28     1    16
 -1.5763191524920512E+00 a       692     0    28     1    17
  1.2747208425135808E+01 a       693     0    28     1    18
 -2.0320874199231238E+01 a       694     0    28     1    19
 -4.2839782234026802E-01 a       695     0    28     1    20
  6.6372147050078469E+00 a       696     0    28     1    21
  7.5998443788363534E+00 a       697     0    28     1    22
  7.4546036247728509E+00 a       698     0    28     1    23
  3.0519213022122198E+00 a       699     0    28     1    24
 -8.5402492184835932E+00 a       700     0    28     1    25
 -6.4979412857137646E+00 a       701     0    29     1     1
 -4.0535137891781075E+00 a       702     0    29     1     2
  1.7189897237617688E+00 a       703     0    29     1     3
 -5.8510572859592558E-01 a       704     0    29     1     4
  1.1169509938679582E+01 a       705     0    29     1     5
  3.4464709342911499E+00 a       706     0    29     1     6
 -4.1715890782860896E+00 a       707     0    29     1     7
  7.8074063415596511E+00 a       708     0    29     1     8
  5.8779333694078617E-01 a       709     0    29     1     9
  8.7238600872729126E+00 a       710     0    29     1    10
  6.7453266577033555E-01 a       711     0    29     1    11
 -2.0705848472899779E+00 a       712     0    29     1    12
 -2.7131161328074342E+00 a       713     0    29     1    13
 -8.4210906555185883E+00 a       714     0    29     1    14
  1.6366549540306234E+01 a       715     0    29     1    15
  4.3021291441214133E+00 a       716     0    29     1    16
 -6.7001428158079781E+00 a       717     0    29     1    17
  8.4860733706260092E+00 a       718     0    29     1    18
 -5.0522175159362348E+00 a       719     0    29     1    19
 -1.4221775014702067E+00 a       720     0    29     1    20
 -1.9816756907005759E+00 a       721     0    29     1    21
 -5.0881465175787008E+00 a       722     0    29     1    22
 -2.8622014249788812E+00 a       723     0    29     1    23
  1.1333931251246092E+01 a       724     0    29     1    24
  4.9600408184163483E+00 a       725     0    29     1    25
  1.2071439351719397E+00 a       726     0    30     1     1
  1.7681231079736511E-02 a       727     0    30     1     2
 -4.7245573501938951E+00 a       728     0    30     1     3
  2.9000759214510702E-01 a       729     0    30     1     4
 -1.2095870217449644E+01 a       730     0    30     1     5
 -4.2130826433152935E+00 a       731     0    30     1     6
 -2.4858414558314887E+00 a       732     0    30     1     7
  2.7139581062498710E+00 a       733     0    30     1     8
  3.0683481692657050E-01 a       734     0    30     1     9
 -2.8274601277456872E+00 a       735     0    30     1    10
 -1.4508361803719128E+00 a       736     0    30     1    11
  2.8521407126203733E+00 a       737     0    30     1    12
  3.6354865586043545E+00 a       738     0    30     1    13
  3.4892003772070557E+00 a       739     0    30     1    14
 -3.1939446959741482E+00 a       740     0    30     1    15
  7.7968346076214645E-01 a       741     0    30     1    16
  2.3219212279421493E+00 a       742     0    30     1    17
 -6.5030711578965716E+00 a       743     0    30     1    18
  7.7353163009701005E+00 a       744     0    30     1    19
  1.2615259084030177E+00 a       745     0    30     1    20
  1.2560640301140915E+00 a       746     0    30     1    21
 -6.6827446256216627E-01 a       747     0    30     1    22
 -3.2052121618338365E+00 a       748     0    30     1    23
 -7.2244085765150547E+00 a       749     0    30     1    24
 -2.8354143806059140E-01 a       750     0    30     1    25
 -2.1131020873509017E+00 b       751     1     1
 -4.6418518156007449E-01 b       752     1     2
  1.8340220032845274E+00 b       753     1     3
  6.7562654598004601E-01 b       754     1     4
  9.7820541748532608E-01 b       755     1     5
 -6.3475017058617034E-01 b       756     1     6
 -9.2998924664758531E-01 b       757     1     7
 -1.0516547972955881E+00 b       758     1     8
  2.3472612978094098E-01 b       759     1     9
 -1.2018627046941159E+00 b       760     1    10
 -1.3296030601827320E+00 b       761     1    11
 -1.5632396998408078E+00 b       762     1    12
  1.3823050428927111E+00 b       763     1    13
  2.4183734562470940E-02 b       764     1    14
 -1.2856732495936114E+00 b       765     1    15
  2.3292396833028828E-01 b       766     1    16
 -2.1259898380706264E+00 b       767     1    17
  9.0431253897637864E-01 b       768     1    18
 -9.5471632321326994E-01 b       769     1    19
 -6.8144622583377479E-01 b       770     1    20
  5.6075014174479829E+00 b       771     1    21
 -2.0949996571531000E+00 b       772     1    22
  1.6478511280292036E+00 b       773     1    23
 -1.4238077762534200E+00 b       774     1    24
 -4.1764296970198300E+00 b       775     1    25
  2.4028833078634144E+00 a       776     1     1     2     1
  5.7291880051044042E-01 a       777     1     1     2     2
 -3.3895990147174820E-01 a       778     1     1     2     3
 -1.1529344828295813E+00 a       779     1     1     2     4
  2.0444357594407774E+00 a       780     1     1     2     5
  5.2834177896588425E-02 a       781     1     1     2     6
  7.3619138513729906E-02 a       782     1     1     2     7
  1.0741657852038631E+00 a       783     1     1     2     8
 -2.9802265556730267E+00 a       784     1     1     2     9
  2.5928768834051890E+00 a       785     1     1     2    10
  8.3587575245546619E-01 a       786     1     1     2    11
 -8.0555138611474342E-01 a       787     1     1     2    12
 -9.8675987767637519E-01 a       788     1     1     2    13
  2.8506285043116693E+00 a       789     1     1     2    14
 -8.8188953551723104E-01 a       790     1     1     2    15
  6.1867667636186474E-01 a       791     1     1     2    16
  3.2025011898231043E-01 a       792     1     1     2    17
  1.7009993915144408E+00 a       793     1     1     2    18
 -4.0723554989632144E-01 a       794     1     1     2    19
 -6.7446333874774733E-01 a       795     1     1     2    20
 -1.3432423224488417E+00 a       796     1     1     2    21
 -5.3095928472544685E-01 a       797     1     1     2    22
  6.7959764168823689E-01 a       798     1     1     2    23
  9.1740263397959210E-01 a       799     1     1     2    24
  2.1894231082181097E+00 a       800     1     1     2    25
  4.0885339979213073E+00 a       801     1     2     2     1
 -7.1358756896686071E-01 a       802     1     2     2     2
  1.2685968076178946E+00 a       803     1     2     2     3
 -1.5632629373673403E+00 a       804     1     2     2     4
 -9.3360463930177962E-01 a       805     1     2     2     5
  1.3419588970652938E+00 a       806     1     2     2     6
  3.7604734148754884E+00 a       807     1     2     2     7
  6.0562712943327179E-01 a       808     1     2     2     8
 -4.7129622914463170E+00 a       809     1     2     2     9
  4.1760954709947984E-01 a       810     1     2     2    10
 -2.7827816123239417E+00 a       811     1     2     2    11
  1.0848710409296265E-01 a       812     1     2     2    12
 -1.6574460739051791E-01 a       813     1     2     2    13
  3.2924659153584184E+00 a       814     1     2     2    14
 -7.6032750486600298E-01 a       815     1     2     2    15
  7.5170060866983246E-01 a       816     1     2     2    16
 -6.1162163438026038E-02 a       817     1     2     2    17
 -2.2793852491997055E-01 a       818     1     2     2    18
  2.2289411715003996E-01 a       819     1     2     2    19
  7.2271273381459111E-01 a       820     1     2     2    20
 -7.7137499619207950E-01 a       821     1     2     2    21
 -3.6480964912341424E-01 a       822     1     2     2    22
 -2.8483087752290288E+00 a       823     1     2     2    23
 -3.3088600205154188E+00 a       824     1     2     2    24
 -1.8105677404653822E-01 a       825     1     2     2    25
 -7.7786986801611646E-01 a       826     1     3     2     1
  1.3329849773629401E+00 a       827     1     3     2     2
 -2.7419562752036808E+00 a       828     1     3     2     3
 -1.2809286183636901E+00 a       829     1     3     2     4
  1.7197109524970813E+00 a       830     1     3     2     5
 -6.6867185245464711E-01 a       831     1     3     2     6
  6.3000925775162020E-01 a       832     1     3     2     7
 -4.7021209826881494E-01 a       833     1     3     2     8
 -6.5208925093770764E-01 a       834     1     3     2     9
  1.3937131369514895E+00 a       835     1     3     2    10
  1.6498702476652423E+00 a       836     1     3     2    11
 -4.1469021242775028E-01 a       837     1     3     2    12
  3.9222898644626097E-01 a       838     1     3     2    13
 -2.5336518177421898E+00 a       839     1     3     2    14
 -2.2924541706171158E+00 a       840     1     3     2    15
  1.3258785535267148E+00 a       841     1     3     2    16
 -5.4588724518595289E-01 a       842     1     3     2    17
  6.3146626019260843E-01 a       843     1     3     2    18
  8.0466569112291053E-01 a       844     1     3     2    19
 -1.9203076690126335E+00 a       845     1     3     2    20
  1.6387272184373261E-02 a       846     1     3     2    21
  3.8928489244930899E-02 a       847     1     3     2    22
  2.9432372650462888E+00 a       848     1     3     2    23
 -2.5180380206545128E-01 a       849     1     3     2    24
 -2.1287283914725119E-01 a       850     1     3     2    25
 -1.9171011941476879E+00 a       851     1     4     2     1
 -3.8746155190396427E+00 a       852     1     4     2     2
  1.1807783162552505E+00 a       853     1     4     2     3
 -3.5177550844606840E+00 a       854     1     4     2     4
 -3.4139364890760722E+00 a       855     1     4     2     5
 -2.7728425393415979E+00 a       856     1     4     2     6
  4.1587295973060492E+00 a       857     1     4     2     7
 -5.4811135440219774E+00 a       858     1     4     2     8
  7.7498279748474619E-01 a       859     1     4     2     9
  1.4523313851431106E+00 a       860     1     4     2    10
  8.3361466436681386E-01 a       861     1     4     2    11
 -9.3898280054053207E-02 a       862     1     4     2    12
  6.3135476947428248E-01 a       863     1     4     2    13
  2.4820595564183185E+00 a       864     1     4     2    14
 -4.2899918589621473E+00 a       865     1     4     2    15
  1.4906923231841775E+00 a       866     1     4     2    16
 -2.2343942463427626E+00 a       867     1     4     2    17
  7.4063995323718124E-01 a       868     1     4     2    18
  1.8190316596871150E+00 a       869     1     4     2    19
  4.2449993492431265E-01 a       870     1     4     2    20
 -5.5247613026835163E+00 a       871     1     4     2    21
 -3.8180677516514887E+00 a       872     1     4     2    22
  1.2368813216734318E+00 a       873     1     4     2    23
  8.0362322253220175E-01 a       874     1     4     2    24
  2.2331369032126411E+00 a       875     1     4     2    25
  4.7921070067185639E-01 a       876     1     5     2     1
  1.7453715516598083E+00 a       877     1     5     2     2
 -1.6606862844884336E+00 a       878     1     5     2     3
  1.3659906362089904E+00 a       879     1     5     2     4
  4.9076858108135724E-01 a       880     1     5     2     5
  2.6719934723037009E-01 a       881     1     5     2     6
 -2.5059383957273124E-01 a       882     1     5     2     7
 -4.8533291203939932E-01 a       883     1     5     2     8
 -3.3760641206606107E-01 a       884     1     5     2     9
  6.2362091665729458E-01 a       885     1     5     2    10
 -1.1330594313927445E+00 a       886     1     5     2    11
  4.4537830436612047E-01 a       887     1     5     2    12
 -2.1993591322292552E-01 a       888     1     5     2    13
  4.3699224566919337E-01 a       889     1     5     2    14
  5.4846423800122102E-01 a       890     1     5     2    15
 -1.6931533977275731E-01 a       891     1     5     2    16
  3.9370361872785808E-02 a       892     1     5     2    17
  1.2203059076285308E+00 a       893     1     5     2    18
 -9.4751309329891203E-02 a       894     1     5     2    19
  6.3975755256426015E-01 a       895     1     5     2    20
 -4.0819691515566719E-01 a       896     1     5     2    21
 -1.8774423840269824E-01 a       897     1     5     2    22
 -1.8149487736618886E+00 a       898     1     5     2    23
 -1.9906245797406796E+00 a       899     1     5     2    24
  5.9163499590845781E-01 a       900     1     5     2    25
 -1.1459421275276012E+00 a       901     1     6     2     1
 -2.6493652152123470E-01 a       902     1     6     2     2
  1.5628551163609339E+00 a       903     1     6     2     3
  1.2713212201218624E+00 a       904     1     6     2     4
  8.1722256509716229E-01 a       905     1     6     2     5
 -1.0717567447009597E+00 a       906     1     6     2     6
 -2.0302811532560319E+00 a       907     1     6     2     7
  1.5501543283778452E+00 a       908     1     6     2     8
  1.0681631150319246E+00 a       909     1     6     2     9
  2.7774084995864454E+00 a       910     1     6     2    10
  4.9947352942425155E-01 a       911     1     6     2    11
  1.3858925060315549E-01 a       912     1     6     2    12
 -2.0838412654852675E-01 a       913     1     6     2    13
 -1.0785678057632861E+00 a       914     1     6     2    14
  2.2512422886567207E+00 a       915     1     6     2    15
 -3.7365725966761432E-01 a       916     1     6     2    16
  5.8761233234218524E-01 a       917     1     6     2    17
  1.6046756923771005E-01 a       918     1     6     2    18
  1.2870598953621708E+00 a       919     1     6     2    19
 -1.9277452305463127E+00 a       920     1     6     2    20
  2.2408705943717080E+00 a       921     1     6     2    21
  6.0099212560421622E-01 a       922     1     6     2    22
  2.7521341794673511E+00 a       923     1     6     2    23
  1.9482799634534251E+00 a       924     1     6     2    24
 -3.3541039800593986E-01 a       925     1     6     2    25
  5.2577767956793160E+00 a       926     1     7     2     1
  9.4253077163537302E-01 a       927     1     7     2     2
  1.0638036991364042E+00 a       928     1     7     2     3
 -2.5104684742324945E+00 a       929     1     7     2     4
 -1.7257608560539990E+00 a       930     1     7     2     5
 -1.2765050389352213E+00 a       931     1     7     2     6
 -3.8959891200211338E-01 a       932     1     7     2     7
 -2.5168463263487326E+00 a       933     1     7     2     8
  1.5781067325884826E+00 a       934     1     7     2     9
 -9.3776086159761807E-01 a       935     1     7     2    10
  2.0762145708025712E+00 a       936     1     7     2    11
 -7.3286503781628731E-01 a       937     1     7     2    12
 -1.0082063486486771E-01 a       938     1     7     2    13
  3.2174494483671183E+00 a       939     1     7     2    14
 -1.9376112461374333E+00 a       940     1     7     2    15
  2.4657577343885892E-01 a       941     1     7     2    16
  1.3678638084377106E+00 a       942     1     7     2    17
  1.0930107772409599E+00 a       943     1     7     2    18
  1.2346022507084724E+00 a       944     1     7     2    19
 -7.8654523963291839E-02 a       945     1     7     2    20
 -1.1492340651025919E+00 a       946     1     7     2    21
 -2.0102108483165377E+00 a       947     1     7     2    22
 -3.3901894679765632E-01 a       948     1     7     2    23
 -1.5906801516052012E+00 a       949     1     7     2    24
 -1.1840166691319711E+00 a       950     1     7     2    25
 -4.3378147752684781E-01 a       951     1     8     2     1
 -1.8820916761169129E+00 a       952     1     8     2     2
 -3.4145109180388450E-01 a       953     1     8     2     3
  1.6404602995715631E+00 a       954     1     8     2     4
 -3.2986049164787183E+00 a       955     1     8     2     5
 -3.3814441177721194E-01 a       956     1     8     2     6
  2.5578178356416786E-01 a       957     1     8     2     7
  7.1461827661851796E-01 a       958     1     8     2     8
 -8.0200357407464240E-01 a       959     1     8     2     9
 -2.2888092637070820E+00 a       960     1     8     2    10
  5.6217145742944297E-01 a       961     1     8     2    11
  1.5965488687999052E+00 a       962     1     8     2    12
 -2.6932722233089521E+00 a       963     1     8     2    13
 -1.1997083743407453E+00 a       964     1     8     2    14
 -4.6644047720806631E-01 a       965     1     8     2    15
 -1.3246759012981197E+00 a       966     1     8     2    16
 -8.6163364670015419E-01 a       967     1     8     2    17
 -1.2825955555758328E+00 a       968     1     8     2    18
  1.5900691447733331E-02 a       969     1     8     2    19
  7.4960446521346702E-01 a       970     1     8     2    20
  1.9582946215170822E+00 a       971     1     8     2    21
 -5.2201749019453259E-01 a       972     1     8     2    22
  2.1483132980308874E+00 a       973     1     8     2    23
 -9.0443201129880590E-01 a       974     1     8     2    24
 -1.5918742253136566E+00 a       975     1     8     2    25
 -1.3958267417609541E-01 a       976     1     9     2     1
  1.1374625364845559E+00 a       977     1     9     2     2
 -4.9819264601847418E-01 a       978     1     9     2     3
  1.5403189012383773E+00 a       979     1     9     2     4
 -1.8895825419691864E-01 a       980     1     9     2     5
 -4.5269073065356519E-01 a       981     1     9     2     6
 -2.3913317157515726E-01 a       982     1     9     2     7
  1.4685364777486589E+00 a       983     1     9     2     8
  9.4779802725943707E-01 a       984     1     9     2     9
 -4.7785889364027634E-01 a       985     1     9     2    10
  9.3811782136893918E-01 a       986     1     9     2    11
 -1.7974408411349285E+00 a       987     1     9     2    12
 -3.1843272552016719E+00 a       988     1     9     2    13
  2.1727228877501998E+00 a       989     1     9     2    14
  2.1774281965754461E+00 a       990     1     9     2    15
 -6.2000025141474047E-01 a       991     1     9     2    16
  1.5459279994227983E+00 a       992     1     9     2    17
  6.8789052183889732E-01 a       993     1     9     2    18
  4.3072450960940029E-01 a       994     1     9     2    19
  1.8558754353883862E+00 a       995     1     9     2    20
  1.6155198156515544E+00 a       996     1     9     2    21
  4.0939697376584872E-01 a       997     1     9     2    22
  2.6706932513837454E+00 a       998     1     9     2    23
  2.6216883940776379E+00 a       999     1     9     2    24
 -6.7677143082177005E-01 a      1000     1     9     2    25
  1.6887103116099942E+00 a      1001     1    10     2     1
 -8.5571285100876326E-01 a      1002     1    10     2     2
 -9.6869851681642277E-03 a      1003     1    10     2     3
  3.8061693042767436E-02 a      1004     1    10     2     4
  1.5644841738548430E+00 a      1005     1    10     2     5
  1.6007973432804983E+00 a      1006     1    10     2     6
 -1.7934334967348524E+00 a      1007     1    10     2     7
 -8.0206134711278732E-01 a      1008     1    10     2     8
 -7.0455973832673757E-01 a      1009     1    10     2     9
 -3.0118986089218680E-01 a      1010     1    10     2    10
 -1.9159969739808017E-01 a      1011     1    10     2    11
  4.1485105117885196E-01 a      1012     1    10     2    12
  2.6995337657515873E-02 a      1013     1    10     2    13
  3.6088885653663716E-01 a      1014     1    10     2    14
 -1.6745021676549945E+00 a      1015     1    10     2    15
  8.0109684940321280E-01 a      1016     1    10     2    16
 -8.0501517052696731E-02 a      1017     1    10     2    17
 -2.0644533754933550E-01 a      1018     1    10     2    18
 -2.1291485354332362E+00 a      1019     1    10     2    19
 -1.1598654024441333E+00 a      1020     1    10     2    20
 -3.1913250066950988E-01 a      1021     1    10     2    21
  2.0968541126086411E+00 a      1022     1    10     2    22
  8.3176591472021211E-01 a      1023     1    10     2    23
 -1.7113770747244145E-01 a      1024     1    10     2    24
  3.0783333176643168E-01 a      1025     1    10     2    25
 -1.5401639176670852E+00 a      1026     1    11     2     1
  5.5321197100776220E-01 a      1027     1    11     2     2
 -3.7205916803147210E-01 a      1028     1    11     2     3
  1.0877546808440923E+00 a      1029     1    11     2     4
  2.4798538266094243E+00 a      1030     1    11     2     5
 -1.6099529160925856E+00 a      1031     1    11     2     6
  1.1297270036025067E+00 a      1032     1    11     2     7
  2.6448824107210750E-01 a      1033     1    11     2     8
 -1.7525733327626778E+00 a      1034     1    11     2     9
  1.9508825944007386E+00 a      1035     1    11     2    10
  3.2052257767724218E-01 a      1036     1    11     2    11
  2.5952749020261501E+00 a      1037     1    11     2    12
 -2.2738118341061653E+00 a      1038     1    11     2    13
 -4.6868223159296720E+00 a      1039     1    11     2    14
 -3.8738226554678832E+00 a      1040     1    11     2    15
  1.3628239509900706E+00 a      1041     1    11     2    16
 -2.8490854874966836E+00 a      1042     1    11     2    17
  2.1542995822106987E+00 a      1043     1    11     2    18
  1.9524612177189755E+00 a      1044     1    11     2    19
  1.0200083095345420E+00 a      1045     1    11     2    20
 -1.2348788422226276E-03 a      1046     1    11     2    21
 -1.4669711635075700E+00 a      1047     1    11     2    22
  4.8153087105092194E+00 a      1048     1    11     2    23
  2.2600087877765120E+00 a      1049     1    11     2    24
 -2.7769636309141341E+00 a      1050     1    11     2    25
 -6.7739878610118098E-02 a      1051     1    12     2     1
  1.4480536097123196E+00 a      1052     1    12     2     2
 -9.6294325938876657E-01 a      1053     1    12     2     3
  1.5866017406043369E+00 a      1054     1    12     2     4
  1.0135805486194815E+00 a      1055     1    12     2     5
  1.2352003988204523E+00 a      1056     1    12     2     6
  7.7348920791070341E-01 a      1057     1    12     2     7
 -2.6570590415948120E-01 a      1058     1    12     2     8
 -1.3395138576055010E+00 a      1059     1    12     2     9
  4.0957889968817213E-01 a      1060     1    12     2    10
  5.8453468958524468E-01 a      1061     1    12     2    11
 -9.7112751355147975E-01 a      1062     1    12     2    12
  8.3649070245869106E-01 a      1063     1    12     2    13
  2.1901517908768136E+00 a      1064     1    12     2    14
 -2.3680416185898209E-01 a      1065     1    12     2    15
 -7.8286490841462247E-02 a      1066     1    12     2    16
  1.3203147971008025E+00 a      1067     1    12     2    17
  9.6375621800312872E-01 a      1068     1    12     2    18
  5.0185076135583449E-02 a      1069     1    12     2    19
  9.0379951713625417E-01 a      1070     1    12     2    20
 -1.2932840696059662E+00 a      1071     1    12     2    21
